proposal_id,base,description,parameter_json,cap,window,status,net,pf,dd_pct,monthly_pct,trades,final_balance,balance_source,deals,elapsed,run_id,pb_uj_net,pb_uj_n,pb_gj_net,pb_gj_n,rsi_uj_net,rsi_uj_n,rsi_eu_net,rsi_eu_n,rsi_gu_net,rsi_gu_n,pair_net,pair_n,carry_net,carry_n,sca_uj_net,sca_uj_n,sca_gj_net,sca_gj_n
Q000,fxqualexec/E000,対照＝回帰試験: 新 input 4本が既定0で inert か（E000 と1円まで一致すること）,"{""BrokerMaxLot"": 0, ""FxRiskMask"": 31, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 1, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 1.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairRequireZTurning"": false, ""PairSkipAtStop"": false, ""PbAdxThr_GJ"": 0.0, ""PbAdxThr_UJ"": 0.0, ""PbArmMaxBars_GJ"": 0, ""PbArmMaxBars_UJ"": 0, ""PbDiagCounters"": true, ""PbSlopeATR_GJ"": 0.0, ""PbSlopeATR_UJ"": 1.4, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0, ""RsiMechMask_EU"": 0, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 124, ""ScaBELockR"": 0.0, ""ScaBEMask"": 0, ""ScaBETriggerR"": 0.0, ""ScaFilBuyOnly"": false, ""ScaFilHourFrom"": -1, ""ScaFilHourTo"": -1, ""ScaFilMask"": 1, ""ScaFilRangeMin"": 0.0048, ""ScaOvsATR_GJ"": 0.0, ""ScaOvsATR_UJ"": 0.0, ""ScaRR_GJ"": 0.0, ""ScaRR_UJ"": 0.0, ""ScaRevDropMask"": 0, ""ScaRevOnlyMask"": 0, ""TagDealTriggers"": true}",0,OOS,OK,1431459.0,1.3818,23.4491,5.2053,1188,1931459.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual12\run_deals\mc_oos_Q000_20260919092808_568c_deals.csv,219.3,mc_oos_Q000_20260919092808_568c,107369,13,387525,15,54494,68,3163,269,103360,62,1984,30,341439,7,6026,103,426099,621
Q000,fxqualexec/E000,対照＝回帰試験: 新 input 4本が既定0で inert か（E000 と1円まで一致すること）,"{""BrokerMaxLot"": 0, ""FxRiskMask"": 31, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 1, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 1.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairRequireZTurning"": false, ""PairSkipAtStop"": false, ""PbAdxThr_GJ"": 0.0, ""PbAdxThr_UJ"": 0.0, ""PbArmMaxBars_GJ"": 0, ""PbArmMaxBars_UJ"": 0, ""PbDiagCounters"": true, ""PbSlopeATR_GJ"": 0.0, ""PbSlopeATR_UJ"": 1.4, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0, ""RsiMechMask_EU"": 0, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 124, ""ScaBELockR"": 0.0, ""ScaBEMask"": 0, ""ScaBETriggerR"": 0.0, ""ScaFilBuyOnly"": false, ""ScaFilHourFrom"": -1, ""ScaFilHourTo"": -1, ""ScaFilMask"": 1, ""ScaFilRangeMin"": 0.0048, ""ScaOvsATR_GJ"": 0.0, ""ScaOvsATR_UJ"": 0.0, ""ScaRR_GJ"": 0.0, ""ScaRR_UJ"": 0.0, ""ScaRevDropMask"": 0, ""ScaRevOnlyMask"": 0, ""TagDealTriggers"": true}",0,IS,OK,4845523.0,1.463,38.8724,16.1517,1452,5345523.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual12\run_deals\mc_is_Q000_20260919093147_aa17_deals.csv,234.3,mc_is_Q000_20260919093147_aa17,731148,49,1027109,13,298458,90,319501,275,206436,65,13057,56,2754029,7,215491,214,-719706,683
Q001,Q000,SCA GBPJPY の重み 0.5（1取引の期待値が ±0.02R しかない枠）,"{""BrokerMaxLot"": 0, ""FxRiskMask"": 31, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 1, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 0.5, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairRequireZTurning"": false, ""PairSkipAtStop"": false, ""PbAdxThr_GJ"": 0.0, ""PbAdxThr_UJ"": 0.0, ""PbArmMaxBars_GJ"": 0, ""PbArmMaxBars_UJ"": 0, ""PbDiagCounters"": true, ""PbSlopeATR_GJ"": 0.0, ""PbSlopeATR_UJ"": 1.4, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0, ""RsiMechMask_EU"": 0, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 124, ""ScaBELockR"": 0.0, ""ScaBEMask"": 0, ""ScaBETriggerR"": 0.0, ""ScaFilBuyOnly"": false, ""ScaFilHourFrom"": -1, ""ScaFilHourTo"": -1, ""ScaFilMask"": 1, ""ScaFilRangeMin"": 0.0048, ""ScaOvsATR_GJ"": 0.0, ""ScaOvsATR_UJ"": 0.0, ""ScaRR_GJ"": 0.0, ""ScaRR_UJ"": 0.0, ""ScaRevDropMask"": 0, ""ScaRevOnlyMask"": 0, ""TagDealTriggers"": true}",0,OOS,OK,1131599.0,1.4515,19.48,4.1149,1188,1631599.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual12\run_deals\mc_oos_Q001_20260919093541_f872_deals.csv,219.3,mc_oos_Q001_20260919093541_f872,95908,13,350876,15,53370,68,8209,269,106700,62,1984,30,302529,7,2832,103,209191,621
Q001,Q000,SCA GBPJPY の重み 0.5（1取引の期待値が ±0.02R しかない枠）,"{""BrokerMaxLot"": 0, ""FxRiskMask"": 31, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 1, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 0.5, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairRequireZTurning"": false, ""PairSkipAtStop"": false, ""PbAdxThr_GJ"": 0.0, ""PbAdxThr_UJ"": 0.0, ""PbArmMaxBars_GJ"": 0, ""PbArmMaxBars_UJ"": 0, ""PbDiagCounters"": true, ""PbSlopeATR_GJ"": 0.0, ""PbSlopeATR_UJ"": 1.4, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0, ""RsiMechMask_EU"": 0, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 124, ""ScaBELockR"": 0.0, ""ScaBEMask"": 0, ""ScaBETriggerR"": 0.0, ""ScaFilBuyOnly"": false, ""ScaFilHourFrom"": -1, ""ScaFilHourTo"": -1, ""ScaFilMask"": 1, ""ScaFilRangeMin"": 0.0048, ""ScaOvsATR_GJ"": 0.0, ""ScaOvsATR_UJ"": 0.0, ""ScaRR_GJ"": 0.0, ""ScaRR_UJ"": 0.0, ""ScaRevDropMask"": 0, ""ScaRevOnlyMask"": 0, ""TagDealTriggers"": true}",0,IS,OK,3926473.0,1.672,39.7765,13.0882,1453,4426473.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual12\run_deals\mc_is_Q001_20260919093921_a4e6_deals.csv,234.3,mc_is_Q001_20260919093921_a4e6,558195,49,764923,13,235404,90,213383,275,160272,65,13057,56,2089245,7,173494,214,-281500,684
Q002,Q000,同 0.25,"{""BrokerMaxLot"": 0, ""FxRiskMask"": 31, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 1, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 0.25, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairRequireZTurning"": false, ""PairSkipAtStop"": false, ""PbAdxThr_GJ"": 0.0, ""PbAdxThr_UJ"": 0.0, ""PbArmMaxBars_GJ"": 0, ""PbArmMaxBars_UJ"": 0, ""PbDiagCounters"": true, ""PbSlopeATR_GJ"": 0.0, ""PbSlopeATR_UJ"": 1.4, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0, ""RsiMechMask_EU"": 0, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 124, ""ScaBELockR"": 0.0, ""ScaBEMask"": 0, ""ScaBETriggerR"": 0.0, ""ScaFilBuyOnly"": false, ""ScaFilHourFrom"": -1, ""ScaFilHourTo"": -1, ""ScaFilMask"": 1, ""ScaFilRangeMin"": 0.0048, ""ScaOvsATR_GJ"": 0.0, ""ScaOvsATR_UJ"": 0.0, ""ScaRR_GJ"": 0.0, ""ScaRR_UJ"": 0.0, ""ScaRevDropMask"": 0, ""ScaRevOnlyMask"": 0, ""TagDealTriggers"": true}",0,OOS,OK,990568.0,1.4904,19.175,3.6021,1188,1490568.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual12\run_deals\mc_oos_Q002_20260919094315_02c2_deals.csv,214.5,mc_oos_Q002_20260919094315_02c2,91639,13,328438,15,60318,68,11744,269,106583,62,1984,30,289624,7,1755,103,98483,621
Q002,Q000,同 0.25,"{""BrokerMaxLot"": 0, ""FxRiskMask"": 31, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 1, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 0.25, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairRequireZTurning"": false, ""PairSkipAtStop"": false, ""PbAdxThr_GJ"": 0.0, ""PbAdxThr_UJ"": 0.0, ""PbArmMaxBars_GJ"": 0, ""PbArmMaxBars_UJ"": 0, ""PbDiagCounters"": true, ""PbSlopeATR_GJ"": 0.0, ""PbSlopeATR_UJ"": 1.4, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0, ""RsiMechMask_EU"": 0, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 124, ""ScaBELockR"": 0.0, ""ScaBEMask"": 0, ""ScaBETriggerR"": 0.0, ""ScaFilBuyOnly"": false, ""ScaFilHourFrom"": -1, ""ScaFilHourTo"": -1, ""ScaFilMask"": 1, ""ScaFilRangeMin"": 0.0048, ""ScaOvsATR_GJ"": 0.0, ""ScaOvsATR_UJ"": 0.0, ""ScaRR_GJ"": 0.0, ""ScaRR_UJ"": 0.0, ""ScaRevDropMask"": 0, ""ScaRevOnlyMask"": 0, ""TagDealTriggers"": true}",0,IS,OK,4249852.0,1.8721,38.6278,14.1662,1453,4749852.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual12\run_deals\mc_is_Q002_20260919094649_ba37_deals.csv,229.7,mc_is_Q002_20260919094649_ba37,567241,49,771215,13,245298,90,209577,275,158382,65,13057,56,2155662,7,184484,214,-55064,684
Q003,Q000,同 0.0（枠を実質止める。ブックの分解になっているかの反証点）,"{""BrokerMaxLot"": 0, ""FxRiskMask"": 31, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 1, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 0.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairRequireZTurning"": false, ""PairSkipAtStop"": false, ""PbAdxThr_GJ"": 0.0, ""PbAdxThr_UJ"": 0.0, ""PbArmMaxBars_GJ"": 0, ""PbArmMaxBars_UJ"": 0, ""PbDiagCounters"": true, ""PbSlopeATR_GJ"": 0.0, ""PbSlopeATR_UJ"": 1.4, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0, ""RsiMechMask_EU"": 0, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 124, ""ScaBELockR"": 0.0, ""ScaBEMask"": 0, ""ScaBETriggerR"": 0.0, ""ScaFilBuyOnly"": false, ""ScaFilHourFrom"": -1, ""ScaFilHourTo"": -1, ""ScaFilMask"": 1, ""ScaFilRangeMin"": 0.0048, ""ScaOvsATR_GJ"": 0.0, ""ScaOvsATR_UJ"": 0.0, ""ScaRR_GJ"": 0.0, ""ScaRR_UJ"": 0.0, ""ScaRevDropMask"": 0, ""ScaRevOnlyMask"": 0, ""TagDealTriggers"": true}",0,OOS,OK,930378.0,1.4844,19.1248,3.3832,1188,1430378.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual12\run_deals\mc_oos_Q003_20260919095039_b4b0_deals.csv,214.5,mc_oos_Q003_20260919095039_b4b0,89313,13,326304,15,59644,68,11759,269,108186,62,1984,30,289624,7,1345,103,42219,621
Q003,Q000,同 0.0（枠を実質止める。ブックの分解になっているかの反証点）,"{""BrokerMaxLot"": 0, ""FxRiskMask"": 31, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 1, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 0.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairRequireZTurning"": false, ""PairSkipAtStop"": false, ""PbAdxThr_GJ"": 0.0, ""PbAdxThr_UJ"": 0.0, ""PbArmMaxBars_GJ"": 0, ""PbArmMaxBars_UJ"": 0, ""PbDiagCounters"": true, ""PbSlopeATR_GJ"": 0.0, ""PbSlopeATR_UJ"": 1.4, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0, ""RsiMechMask_EU"": 0, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 124, ""ScaBELockR"": 0.0, ""ScaBEMask"": 0, ""ScaBETriggerR"": 0.0, ""ScaFilBuyOnly"": false, ""ScaFilHourFrom"": -1, ""ScaFilHourTo"": -1, ""ScaFilMask"": 1, ""ScaFilRangeMin"": 0.0048, ""ScaOvsATR_GJ"": 0.0, ""ScaOvsATR_UJ"": 0.0, ""ScaRR_GJ"": 0.0, ""ScaRR_UJ"": 0.0, ""ScaRevDropMask"": 0, ""ScaRevOnlyMask"": 0, ""TagDealTriggers"": true}",0,IS,OK,4441791.0,2.0113,38.6278,14.806,1453,4941791.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual12\run_deals\mc_is_Q003_20260919095414_ed46_deals.csv,229.5,mc_is_Q003_20260919095414_ed46,573110,49,781200,13,255700,90,207267,275,160227,65,13057,56,2189118,7,188339,214,73773,684
Q004,Q002,**本命**: 重み 0.25 ＋ 倍率2（下がったDDを倍率で買い戻す）,"{""BrokerMaxLot"": 0, ""FxRiskMask"": 31, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 2, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 0.25, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairRequireZTurning"": false, ""PairSkipAtStop"": false, ""PbAdxThr_GJ"": 0.0, ""PbAdxThr_UJ"": 0.0, ""PbArmMaxBars_GJ"": 0, ""PbArmMaxBars_UJ"": 0, ""PbDiagCounters"": true, ""PbSlopeATR_GJ"": 0.0, ""PbSlopeATR_UJ"": 1.4, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0, ""RsiMechMask_EU"": 0, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 124, ""ScaBELockR"": 0.0, ""ScaBEMask"": 0, ""ScaBETriggerR"": 0.0, ""ScaFilBuyOnly"": false, ""ScaFilHourFrom"": -1, ""ScaFilHourTo"": -1, ""ScaFilMask"": 1, ""ScaFilRangeMin"": 0.0048, ""ScaOvsATR_GJ"": 0.0, ""ScaOvsATR_UJ"": 0.0, ""ScaRR_GJ"": 0.0, ""ScaRR_UJ"": 0.0, ""ScaRevDropMask"": 0, ""ScaRevOnlyMask"": 0, ""TagDealTriggers"": true}",0,OOS,OK,3043823.0,1.4796,36.7862,11.0684,1188,3543823.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual12\run_deals\mc_oos_Q004_20260919095803_16a5_deals.csv,214.7,mc_oos_Q004_20260919095803_16a5,361613,13,1170094,15,111501,68,-29634,269,312809,62,3887,30,756642,7,-7778,103,364689,621
Q004,Q002,**本命**: 重み 0.25 ＋ 倍率2（下がったDDを倍率で買い戻す）,"{""BrokerMaxLot"": 0, ""FxRiskMask"": 31, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 2, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 0.25, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairRequireZTurning"": false, ""PairSkipAtStop"": false, ""PbAdxThr_GJ"": 0.0, ""PbAdxThr_UJ"": 0.0, ""PbArmMaxBars_GJ"": 0, ""PbArmMaxBars_UJ"": 0, ""PbDiagCounters"": true, ""PbSlopeATR_GJ"": 0.0, ""PbSlopeATR_UJ"": 1.4, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0, ""RsiMechMask_EU"": 0, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 124, ""ScaBELockR"": 0.0, ""ScaBEMask"": 0, ""ScaBETriggerR"": 0.0, ""ScaFilBuyOnly"": false, ""ScaFilHourFrom"": -1, ""ScaFilHourTo"": -1, ""ScaFilMask"": 1, ""ScaFilRangeMin"": 0.0048, ""ScaOvsATR_GJ"": 0.0, ""ScaOvsATR_UJ"": 0.0, ""ScaRR_GJ"": 0.0, ""ScaRR_UJ"": 0.0, ""ScaRevDropMask"": 0, ""ScaRevOnlyMask"": 0, ""TagDealTriggers"": true}",0,IS,OK,23488595.0,1.8341,65.775,78.2953,1449,23988595.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual12\run_deals\mc_is_Q004_20260919100138_1006_deals.csv,229.4,mc_is_Q004_20260919100138_1006,2883737,47,4300671,13,1864832,90,965336,274,988199,65,26116,56,12484916,7,1282835,214,-1308047,683
