time,profit,magic,entry,position_id,type,volume,price,sl,usdjpy,profit_jpy
1637666100,0.00,20261001,0,2,1,0.06,153.55400000,154.21500000,115.11500,0.00
1637704800,-2580.00,20261001,1,2,0,0.06,153.98400000,154.21500000,115.11500,-2580.00
1641900600,0.00,20261001,0,4,0,0.01,156.92300000,156.03800000,115.28500,0.00
1641938400,263.00,20261001,1,4,1,0.01,157.18600000,156.03800000,115.28500,263.00
1652874300,0.00,20261001,0,6,1,0.01,159.95100000,161.78500000,128.21100,0.00
1652911200,1797.00,20261001,1,6,0,0.01,158.15400000,161.78500000,128.21100,1797.00
1654775100,0.00,20261001,0,8,1,0.01,167.36800000,168.72500000,134.31200,0.00
1654812000,-591.00,20261001,1,8,0,0.01,167.95900000,168.72500000,134.31200,-591.00
1655118000,0.00,20261001,0,10,1,0.06,164.73300000,166.12800000,134.40700,0.00
1655157600,10092.00,20261001,1,10,0,0.06,163.05100000,166.12800000,134.40700,10092.00
1655379900,0.00,20261001,0,12,1,0.06,161.88000000,163.79400000,132.15800,0.00
1655411955,-11484.00,20261001,1,12,0,0.06,163.79400000,163.79400000,132.15800,-11484.00
1661168700,0.00,20261001,0,14,1,0.06,161.60200000,162.52500000,137.41700,0.00
1661205600,-156.00,20261001,1,14,0,0.06,161.62800000,162.52500000,137.41700,-156.00
1669977900,0.00,20261001,0,16,1,0.01,164.67300000,165.91600000,134.30300,0.00
1670006190,-1243.00,20261001,1,16,0,0.01,165.91600000,165.91600000,134.30300,-1243.00
1672398000,0.00,20261001,0,18,1,0.01,158.80200000,160.44100000,131.09300,0.00
1672437600,776.00,20261001,1,18,0,0.01,158.02600000,160.44100000,131.09300,776.00
1676028600,0.00,20261001,0,20,1,0.01,158.89100000,159.63100000,131.36700,0.00
1676066400,429.00,20261001,1,20,0,0.01,158.46200000,159.63100000,131.36700,429.00
1682508600,0.00,20261001,0,22,0,0.01,166.52900000,165.64700000,133.65500,0.00
1682546400,-195.00,20261001,1,22,1,0.01,166.33400000,165.64700000,133.65500,-195.00
1686912300,0.00,20261001,0,24,0,0.01,180.29300000,178.82000000,141.87200,0.00
1686952800,1673.00,20261001,1,24,1,0.01,181.96600000,178.82000000,141.87200,1673.00
1692358200,0.00,20261001,0,26,1,0.01,185.06900000,185.90500000,145.36100,0.00
1692396000,-95.00,20261001,1,26,0,0.01,185.16400000,185.90500000,145.36100,-95.00
1708602300,0.00,20261001,0,28,0,0.01,190.33700000,189.83400000,150.51400,0.00
1708639200,240.00,20261001,1,28,1,0.01,190.57700000,189.83400000,150.51400,240.00
1709120700,0.00,20261001,0,30,1,0.01,190.33100000,190.93200000,150.67900,0.00
1709147134,-601.00,20261001,1,30,0,0.01,190.93200000,190.93200000,150.67900,-601.00
1717674300,0.00,20261001,0,32,0,0.06,199.67300000,198.96200000,155.58400,0.00
1717711200,-2994.00,20261001,1,32,1,0.06,199.17400000,198.96200000,155.58400,-2994.00
1720439100,0.00,20261001,0,34,0,0.01,206.40600000,205.29000000,160.80000,0.00
1720476000,-409.00,20261001,1,34,1,0.01,205.99700000,205.29000000,160.80000,-409.00
1721645100,0.00,20261001,0,36,1,0.01,202.62400000,203.60800000,157.00100,0.00
1721685600,-386.00,20261001,1,36,0,0.01,203.01000000,203.60800000,157.00100,-386.00
1758194100,0.00,20261001,0,38,0,0.01,200.75900000,199.98400000,147.97900,0.00
1758232800,-338.00,20261001,1,38,1,0.01,200.42100000,199.98400000,147.97900,-338.00
1759230900,0.00,20261001,0,40,1,0.01,198.91600000,199.76400000,147.85300,0.00
1759269600,40.00,20261001,1,40,0,0.01,198.87600000,199.76400000,147.85300,40.00
1760440500,0.00,20261001,0,42,1,0.01,201.77700000,203.51100000,151.82100,0.00
1760479200,-493.00,20261001,1,42,0,0.01,202.27000000,203.51100000,151.82100,-493.00
1762770600,0.00,20261001,0,44,0,0.01,202.91900000,201.74200000,154.12900,0.00
1762812000,117.00,20261001,1,44,1,0.01,203.03600000,201.74200000,154.12900,117.00
1763721900,0.00,20261001,0,46,1,0.01,205.28900000,206.04300000,156.28900,0.00
1763762400,457.00,20261001,1,46,0,0.01,204.83200000,206.04300000,156.28900,457.00
1768905000,0.00,20261001,0,48,0,0.01,213.15900000,211.84000000,158.12600,0.00
1768946400,-619.00,20261001,1,48,1,0.01,212.54000000,211.84000000,158.12600,-619.00
