proposal_id,family,window,status,net,pf,dd_pct,monthly_pct,trades,pb_net,pb_n,sca1_net,sca1_n,sca2_net,sca2_n,description,parameter_json,elapsed,run_id
S2036,S03_range_filter,OOS,OK,76381.0,1.3031,3.1723,0.2777,524,20752,50,52540,245,3089,229,レンジ幅 0.3〜1.5ATR（既定0.40〜1.00）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.5, ""Sca2MinRange"": 0.3, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.6,s2_oos_S2036_20260905102632_d118
S2037,S03_range_filter,OOS,OK,108331.0,1.7438,2.1309,0.3939,331,20752,50,52540,245,35039,36,レンジ幅 0.5〜2.0ATR（既定0.40〜1.00）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 2.0, ""Sca2MinRange"": 0.5, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.7,s2_oos_S2037_20260905102736_ad58
S2038,S04_rr,OOS,OK,84912.0,1.4771,2.3174,0.3088,380,20752,50,52540,245,11620,85,第2セッションのRRを1.0に（既定1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.0, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.6,s2_oos_S2038_20260905102840_e3d7
S2039,S04_rr,OOS,OK,87238.0,1.4816,2.2695,0.3172,380,20752,50,52540,245,13946,85,第2セッションのRRを1.3に（既定1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.3, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.6,s2_oos_S2039_20260905102943_8b85
S2040,S04_rr,OOS,OK,93258.0,1.5148,2.2272,0.3391,380,20752,50,52540,245,19966,85,第2セッションのRRを1.5に（既定1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.5, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.6,s2_oos_S2040_20260905103047_f0a7
S2041,S04_rr,OOS,OK,100784.0,1.5595,2.2416,0.3665,379,20752,50,52540,245,27492,84,第2セッションのRRを2.0に（既定1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 2.0, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.6,s2_oos_S2041_20260905103150_9a89
S2042,S04_rr,OOS,OK,99066.0,1.5469,2.2416,0.3602,379,20752,50,52540,245,25774,84,第2セッションのRRを2.5に（既定1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 2.5, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.5,s2_oos_S2042_20260905103254_cded
S2043,S04_rr,OOS,OK,91417.0,1.5089,2.2416,0.3324,378,20752,50,52540,245,18125,83,第2セッションのRRを3.0に（既定1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 3.0, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.7,s2_oos_S2043_20260905103357_af8d
S2044,S04_rr,OOS,OK,96377.0,1.5329,2.2416,0.3505,378,20752,50,52540,245,23085,83,第2セッションのRRを4.0に（既定1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 4.0, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.6,s2_oos_S2044_20260905103501_ede9
S2045,S04_rr,OOS,OK,95376.0,1.534,2.2416,0.3468,377,20752,50,52540,245,22084,82,第2セッションのRRを5.0に（既定1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 5.0, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.6,s2_oos_S2045_20260905103605_722b
S2046,S05_buffer,OOS,OK,97336.0,1.5254,2.2237,0.3539,389,20752,50,52540,245,24044,94,ブレイクバッファ 0.0ATR（既定0.05）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.7,s2_oos_S2046_20260905103708_dc3f
S2047,S05_buffer,OOS,OK,101478.0,1.5666,2.2238,0.369,384,20752,50,52540,245,28186,89,ブレイクバッファ 0.02ATR（既定0.05）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.02, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.6,s2_oos_S2047_20260905103812_8610
S2048,S05_buffer,OOS,OK,96023.0,1.5366,2.2792,0.3492,371,20752,50,52540,245,22731,76,ブレイクバッファ 0.1ATR（既定0.05）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.1, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.7,s2_oos_S2048_20260905103916_8497
S2049,S05_buffer,OOS,OK,96094.0,1.5693,2.3219,0.3494,359,20752,50,52540,245,22802,64,ブレイクバッファ 0.15ATR（既定0.05）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.15, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.6,s2_oos_S2049_20260905104019_9c39
S2050,S05_buffer,OOS,OK,93770.0,1.5591,2.6745,0.341,353,20752,50,52540,245,20478,58,ブレイクバッファ 0.2ATR（既定0.05）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.2, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.5,s2_oos_S2050_20260905104123_a97d
S2051,S05_buffer,OOS,OK,95656.0,1.6107,2.6667,0.3478,335,20752,50,52540,245,22364,40,ブレイクバッファ 0.3ATR（既定0.05）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.3, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.6,s2_oos_S2051_20260905104226_3e62
S2052,S06_boost,OOS,OK,99567.0,1.5934,2.2341,0.3621,380,20752,50,52540,245,26275,85,Boostなし（等ロット）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": false, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.6,s2_oos_S2052_20260905104330_0e7b
S2053,S06_boost,OOS,OK,99567.0,1.5934,2.2341,0.3621,380,20752,50,52540,245,26275,85,Boost倍率 1.5（既定2.0）,"{""Sca2BoostMult"": 1.5, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.7,s2_oos_S2053_20260905104434_737f
S2054,S06_boost,OOS,OK,97839.0,1.5401,2.2406,0.3558,380,20752,50,52540,245,24547,85,Boost倍率 2.5（既定2.0）,"{""Sca2BoostMult"": 2.5, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.7,s2_oos_S2054_20260905104537_4026
S2055,S06_boost,OOS,OK,96111.0,1.4941,2.3499,0.3495,380,20752,50,52540,245,22819,85,Boost倍率 3.0（既定2.0）,"{""Sca2BoostMult"": 3.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.6,s2_oos_S2055_20260905104641_7be8
S2056,S06_boost,OOS,OK,94386.0,1.454,2.7106,0.3432,380,20752,50,52540,245,21094,85,Boost倍率 4.0（既定2.0）,"{""Sca2BoostMult"": 4.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.7,s2_oos_S2056_20260905104745_05e6
S2057,S06_boost,OOS,OK,95933.0,1.5449,2.1641,0.3488,398,20752,50,52540,245,22641,103,Boostなし＋金曜も取引,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": false, ""Sca2SkipFriday"": false, ""Sca2TradeEnd"": 20}",63.6,s2_oos_S2057_20260905104848_f34a
S2058,S07_friday,OOS,OK,92534.0,1.4814,2.6856,0.3365,398,20752,50,52540,245,19242,103,金曜も取引する（既定はスキップ）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": false, ""Sca2TradeEnd"": 20}",63.6,s2_oos_S2058_20260905104952_e948
S2059,S08_window_x_rr,OOS,OK,58901.0,1.3183,4.376,0.2142,379,20752,50,52540,245,-14391,84,第2レンジ11-13時 × RR1.3,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.3, ""Sca2RangeEnd"": 13, ""Sca2RangeStart"": 11, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.7,s2_oos_S2059_20260905105055_1389
S2060,S08_window_x_rr,OOS,OK,59714.0,1.3227,3.8881,0.2171,379,20752,50,52540,245,-13578,84,第2レンジ11-13時 × RR2.0,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 2.0, ""Sca2RangeEnd"": 13, ""Sca2RangeStart"": 11, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.6,s2_oos_S2060_20260905105159_e9e5
S2061,S08_window_x_rr,OOS,OK,62488.0,1.3377,3.8587,0.2272,379,20752,50,52540,245,-10804,84,第2レンジ11-13時 × RR2.5,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 2.5, ""Sca2RangeEnd"": 13, ""Sca2RangeStart"": 11, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.7,s2_oos_S2061_20260905105303_f03c
S2062,S08_window_x_rr,OOS,OK,61073.0,1.33,3.8587,0.2221,379,20752,50,52540,245,-12219,84,第2レンジ11-13時 × RR3.0,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 3.0, ""Sca2RangeEnd"": 13, ""Sca2RangeStart"": 11, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.6,s2_oos_S2062_20260905105406_4262
S2063,S08_window_x_rr,OOS,OK,47615.0,1.1902,3.3156,0.1731,553,20752,50,52540,245,-25677,258,第2レンジ13-16時 × RR1.3,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.3, ""Sca2RangeEnd"": 16, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",68.5,s2_oos_S2063_20260905105510_1367
S2064,S08_window_x_rr,OOS,OK,47617.0,1.1964,4.1033,0.1732,551,20752,50,52540,245,-25675,256,第2レンジ13-16時 × RR2.0,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 2.0, ""Sca2RangeEnd"": 16, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",68.5,s2_oos_S2064_20260905105619_6bc3
S2065,S08_window_x_rr,OOS,OK,51760.0,1.2135,4.1026,0.1882,551,20752,50,52540,245,-21532,256,第2レンジ13-16時 × RR2.5,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 2.5, ""Sca2RangeEnd"": 16, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",68.5,s2_oos_S2065_20260905105727_b92b
S2066,S08_window_x_rr,OOS,OK,56063.0,1.2312,4.1047,0.2039,551,20752,50,52540,245,-17229,256,第2レンジ13-16時 × RR3.0,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 3.0, ""Sca2RangeEnd"": 16, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",68.5,s2_oos_S2066_20260905105836_c259
S2067,S08_window_x_rr,OOS,OK,65671.0,1.3094,3.5599,0.2388,430,20752,50,52540,245,-7621,135,第2レンジ12-15時 × RR1.3,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.3, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 12, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.5,s2_oos_S2067_20260905105944_6f4c
S2068,S08_window_x_rr,OOS,OK,76857.0,1.3621,2.9267,0.2795,430,20752,50,52540,245,3565,135,第2レンジ12-15時 × RR2.0,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 2.0, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 12, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.6,s2_oos_S2068_20260905110048_dd87
S2069,S08_window_x_rr,OOS,OK,81339.0,1.3833,2.5387,0.2958,430,20752,50,52540,245,8047,135,第2レンジ12-15時 × RR2.5,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 2.5, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 12, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.6,s2_oos_S2069_20260905110151_f7a4
S2070,S08_window_x_rr,OOS,OK,72968.0,1.3478,3.0125,0.2653,427,20752,50,52540,245,-324,132,第2レンジ12-15時 × RR3.0,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 3.0, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 12, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",63.6,s2_oos_S2070_20260905110255_06ef
