time,profit
1661274042,-500.0
1661533875,-621.0
1661747180,1102.0
1661810400,340.0
1662002364,-346.0
1662116400,-127.0
1662132615,1103.0
1662135785,-505.0
1662147931,-353.0
1662415200,2376.0
1662458681,1109.0
1662501600,1416.0
1662581850,-354.0
1662588000,103.0
1662668501,-357.0
1662674400,-329.0
1662718421,1489.0
1663020000,18.0
1663142730,-355.0
1663166791,-363.0
1663192800,175.0
1663192800,28.0
1663255839,-714.0
1663350750,-356.0
1663353519,-358.0
1663365600,664.0
1663624800,-217.0
1663702873,-755.0
1663797600,-1032.0
1663953871,2318.0
1664168400,2275.0
1664168400,-1225.0
1664544580,-1717.0
1664787600,10037.0
1664787600,-2391.0
1664920777,1504.0
1664920800,386.0
1665082839,13086.0
1665514589,-365.0
1665588959,1661.0
1665612000,1348.0
1665675077,1568.0
1665723600,-214.0
1665735960,-369.0
1665766812,2623.0
1665777279,1242.0
1666044000,1187.0
1666178679,-374.0
1666209880,-375.0
1666350997,2853.0
1666365399,1198.0
1666821600,2654.0
1666872398,-731.0
1666956161,-989.0
1666994400,431.0
1667426400,849.0
1667466821,-738.0
1667484039,1637.0
1667494297,-739.0
1667512800,-102.0
1667573848,-369.0
1667817040,1626.0
1667853097,1544.0
1667858400,2000.0
1668153758,1475.0
1668158554,1101.0
1668204000,4252.0
1668204000,3924.0
1668463200,-286.0
1668463200,-2202.0
1668549600,612.0
1669068000,1007.0
1669068000,4980.0
1669327200,-259.0
1669413600,-280.0
1669625099,-358.0
1669672800,-1012.0
1669672800,454.0
1669759200,-568.0
1669845600,-126.0
1669908638,1424.0
1669995096,-893.0
1670006186,-1033.0
1670277600,1573.0
1670277600,30.0
1670284830,29149.0
1670326649,-1111.0
1670450400,-612.0
1670882400,1116.0
1671141600,1539.0
1671228000,1103.0
1671487200,67.0
1671660000,2382.0
1671832800,-100.0
1672157859,-344.0
1672257600,-154.0
1672264800,152.0
1672272030,-377.0
1672430280,2066.0
1672437600,1143.0
1672437600,1425.0
1672763622,-334.0
1672783200,-882.0
1672833600,-2152.0
1672833600,505.0
1672852119,-1281.0
1672852565,-1386.0
1672940140,1414.0
1672956000,648.0
1673019039,-678.0
1673301600,-1920.0
1673301600,160.0
1673455742,1363.0
1673474400,-212.0
1673538870,1401.0
1673551998,2165.0
1673560800,1617.0
1673560800,1722.0
1673647200,238.0
1673647200,178.0
1673906400,18.0
1673906400,-285.0
1673992800,189.0
1674578738,-944.0
1674597600,534.0
1674770400,796.0
1674770400,3498.0
1674856800,-370.0
1675179025,-326.0
1675202400,41.0
1675260627,-836.0
1675424196,-576.0
1675438229,-645.0
1675439039,-1040.0
1675442201,-325.0
1675705477,1425.0
1675807200,713.0
1675893600,176.0
1675963720,-500.0
1675967498,-654.0
1676020842,-499.0
1676066400,-1272.0
1676066400,-131.0
1676325600,-120.0
1676325600,1110.0
1676388778,-499.0
1676469576,1446.0
1676498400,-85.0
1677276000,1351.0
1677276000,758.0
1677535200,6006.0
1677673897,-887.0
1677703595,-342.0
1677880800,333.0
1677881073,-339.0
1678199308,-944.0
1678208687,-372.0
1678226400,5988.0
1678368326,-332.0
1678380432,-340.0
1678388415,-704.0
1678399200,104.0
1678485600,-1203.0
1678683399,1420.0
1678831200,520.0
1678879937,-801.0
1678903167,15996.0
1678912109,-340.0
1679349600,-687.0
1679398804,1366.0
1679436000,338.0
1679436000,27.0
1679672740,-500.0
1679695200,-1028.0
1679695200,-568.0
1679954400,275.0
1679954400,1343.0
1680028537,1419.0
1680040800,-2406.0
1680127200,749.0
1680559200,-1326.0
1680592275,-502.0
1680645600,-642.0
1680714614,-337.0
1680732000,617.0
1680818400,522.0
1680818400,2550.0
1680881436,-649.0
1681239916,-630.0
1681389156,1373.0
1681798177,-332.0
1681855200,-304.0
1681914387,-350.0
1681941600,97.0
1681941600,291.0
1682028000,114.0
1682114400,-553.0
1682457275,1634.0
1682501535,-335.0
1682546400,11.0
1682609680,-368.0
1682911655,1102.0
1683037531,-343.0
1683064800,6114.0
1683151200,272.0
1683196584,-3930.0
1683248400,8.0
1683252000,-150.0
1683300613,-340.0
1683586540,-350.0
1683660217,-713.0
1683741037,-1043.0
1683819028,-678.0
1684188000,542.0
1684360800,639.0
1684427858,-566.0
1684447200,1510.0
1684506637,-761.0
1684533600,-18.0
1684879200,-109.0
1684988307,1506.0
1685052000,-95.0
1685115159,-573.0
1685115582,1737.0
1685397600,-201.0
1685441430,-733.0
1685448195,-618.0
1685456002,-954.0
1685522021,-1053.0
1685552740,-1090.0
1685637136,-930.0
1685656800,235.0
1685736000,-518.0
1685984797,-947.0
1686088800,-3396.0
1686143257,-792.0
1686157081,-715.0
1686225035,-342.0
1686348000,-148.0
1686348000,84.0
1686594993,-923.0
1686693600,1531.0
1686760765,1421.0
1686805177,3344.0
1686816150,1729.0
1686952800,805.0
1686952800,1921.0
1687298400,4038.0
1687351294,-1001.0
1687384800,-218.0
1687528455,-1056.0
1687801925,-655.0
1687816800,-1038.0
1687885417,4641.0
1687903200,669.0
1687974439,-361.0
1687975049,1594.0
1687987092,-361.0
1688162400,171.0
1688403617,-621.0
1688403628,-362.0
1688632443,-1465.0
1688638351,-987.0
1688650179,-1168.0
1688687317,-359.0
1688723486,-1114.0
1688767200,1257.0
1688767200,301.0
1689026400,2874.0
1689054973,1470.0
1689112800,-703.0
1689199200,892.0
1689285600,702.0
1689309499,1071.0
1689372000,908.0
1689372000,2778.0
1689611400,-769.0
1689699901,-529.0
1689699905,-779.0
1689804000,-14.0
1689804000,-570.0
1689890400,-273.0
1689942196,-501.0
1689959497,-500.0
1689976800,734.0
1689976800,1442.0
1690236000,1368.0
1690390800,-521.0
1690390800,2284.0
1690408782,-362.0
1690488257,-1023.0
1690525710,-509.0
1690534062,-509.0
1690840800,93.0
1690840800,-15.0
1690902100,1103.0
1690995627,-1056.0
1691013600,38.0
1691071231,8490.0
1691092177,-712.0
1691100000,370.0
1691647200,-84.0
1691704800,280.0
1691769600,-188.0
1692304942,1512.0
1692396000,-144.0
1692396000,-185.0
1692696335,-738.0
1692741600,-194.0
1692741600,2664.0
1692786700,-496.0
1692797498,1598.0
1692799239,8940.0
1692914400,506.0
1693334077,-1200.0
1693412798,-784.0
1693413087,-809.0
1693423839,1072.0
1693500443,-398.0
1693508400,-261.0
1693519200,1126.0
1693582240,-365.0
1693864800,588.0
1693930777,-4452.0
1693951200,726.0
1694037600,229.0
1694124000,604.0
1694210400,-116.0
1694410463,-814.0
1694436749,-1040.0
1694515651,-641.0
1694550216,-4494.0
1694622279,-4320.0
1694815200,-565.0
1695074400,-216.0
1695243677,-380.0
1695304837,1437.0
1695420000,3.0
1695420000,-583.0
1695641010,2461.0
1695662738,1574.0
1695765600,-79.0
1695897634,-442.0
1695938400,1374.0
1695990738,-4170.0
1696020278,-660.0
1696251155,-3612.0
1696331846,-592.0
1696352789,2719.0
1696419039,-3042.0
1696456800,-616.0
1696456800,501.0
1696616009,957.0
1696629600,336.0
1696809750,-702.0
1696867241,-375.0
1696888800,294.0
1696975200,-179.0
1696975200,472.0
1697061600,518.0
1697176800,-309.0
1697202101,-543.0
1697203417,-372.0
1697493600,710.0
1697724146,-366.0
1697731399,-552.0
1698124899,1527.0
1698146055,-633.0
1698155484,-399.0
1698184800,4008.0
1698236788,-386.0
1698313656,-627.0
1698422675,-373.0
1698438510,-375.0
1698673581,-373.0
1698890415,-369.0
1698933632,-554.0
1699022668,1579.0
1699308000,-89.0
1699441816,-756.0
1699567200,2366.0
1699567200,-1175.0
1699912800,245.0
1700085600,-2040.0
1700219320,1127.0
1700226064,1013.0
1700517600,184.0
1700537248,1071.0
1700690400,267.0
1700690400,263.0
1700776800,360.0
1700863200,4434.0
1701194801,1071.0
1701295200,-1512.0
1701360038,-619.0
1701360090,-569.0
1701450029,-764.0
1701727200,239.0
1701802465,1552.0
1701813600,45.0
1701978393,2901.0
1702332000,-53.0
1702332000,138.0
1702418400,-195.0
1702583882,1535.0
1702677600,1362.0
1702936800,-150.0
1703023200,-278.0
1703023200,738.0
1703109600,-47.0
1703800800,-663.0
1703800800,431.0
1703851116,-1611.0
1704205216,-1206.0
1704212197,-1090.0
1704310340,1746.0
1704405600,960.0
1704474040,-347.0
1704751200,-636.0
1704924000,1419.0
1705320000,-189.0
1705356000,332.0
1705356000,87.0
1705399200,-232.0
1705399200,-160.0
1705442400,755.0
1705521600,-437.0
1705528800,1130.0
1705701600,-2070.0
1705899099,-500.0
1706030667,1567.0
1706096489,-653.0
1706106475,-4548.0
1706133600,-4.0
1706198667,-594.0
1706266527,-437.0
1706283005,-586.0
1706306400,288.0
1706495494,1110.0
1706652000,-614.0
1706792224,-833.0
1706798729,-613.0
1706808577,-365.0
1706887828,-374.0
1706911200,601.0
1707145049,1625.0
1707343200,413.0
1707429600,441.0
1707840257,1600.0
1707948000,-85.0
1708034400,-14.0
1708034400,-332.0
1708097437,-376.0
1708466400,-87.0
1708513805,-387.0
1708596686,-756.0
1708596927,1505.0
1708617337,-754.0
1708639200,273.0
1708682619,-759.0
1708700978,-406.0
1708725600,-142.0
1708984800,182.0
1708984800,1788.0
1709071200,-233.0
1709071200,-232.0
1709147115,-409.0
1709157600,-100.0
1709330400,-484.0
1709330400,-49.0
1709589600,556.0
1709663548,-320.0
1709723004,-679.0
1709762400,111.0
1709783057,-1444.0
1709844512,1609.0
1709911865,1480.0
1709935200,337.0
1709935200,-63.0
1710194400,154.0
1710253821,-561.0
1710367200,-117.0
1710367200,30.0
1710429638,-506.0
1710436659,-619.0
1710540000,598.0
1710540000,3186.0
1710741600,301.0
1710741600,64.0
1710833068,1103.0
1710871537,6203.0
1710965140,-392.0
1710967538,-953.0
1711036418,-379.0
1711041198,-781.0
1711058400,600.0
1711404000,508.0
1711576800,-72.0
1711576800,-696.0
1711624625,1603.0
1711638100,-589.0
1711684800,546.0
1711684800,597.0
1711996669,1609.0
1712331027,-392.0
1712338885,-379.0
1712354400,226.0
1712354400,474.0
1712613600,-146.0
1712613600,244.0
1712700000,-79.0
1712763037,-765.0
1712763199,-415.0
1712872800,20.0
1712872800,912.0
1712936225,1046.0
1712942042,1618.0
1713285567,-451.0
1713381810,-3936.0
1713503920,-1190.0
1714082400,399.0
1714116636,2364.0
1714129300,-1122.0
1714174409,1637.0
1714359600,1705.0
1714359600,-839.0
1714514400,-297.0
1714599267,-394.0
1714606049,-397.0
1714666143,-396.0
1715032800,184.0
1715119200,-2232.0
1715772280,-1098.0
1716415200,-202.0
1716466897,-513.0
1716588000,426.0
1716847200,1590.0
1716913177,1664.0
1716948878,-405.0
1717020000,348.0
1717106400,-119.0
1717170211,-383.0
1717176303,-592.0
1717192800,1632.0
1717412400,-289.0
1717434024,-391.0
1717440928,-1136.0
1717452000,1122.0
1717503630,-781.0
1717506580,10524.0
1717538400,1852.0
1717624800,802.0
1717711200,-1126.0
1717711200,-3222.0
1717774229,-619.0
1717774239,-814.0
1718125528,-696.0
1718206300,-495.0
1718211520,-537.0
1718213186,-385.0
1718301639,-556.0
1718347120,1102.0
1718623839,-3960.0
1718724614,-638.0
1718899200,559.0
1718899200,-1015.0
1718920800,394.0
1718920800,78.0
1719234388,-516.0
1719407548,2973.0
1719502995,-401.0
1719511200,-140.0
1719792120,-549.0
1719847460,3216.0
1719856922,2693.0
1719871200,49.0
1720020160,-816.0
1720026760,-802.0
1720044000,544.0
1720193442,1629.0
1720450654,1741.0
1720476000,-302.0
1720476000,-63.0
1720648800,1111.0
1720680216,3568.0
1720711805,-496.0
1720711830,-1103.0
1721253600,1449.0
1721253600,1375.0
1721270319,1012.0
1721426400,-390.0
1721685600,-410.0
1721685600,-680.0
1721772000,396.0
1721772000,1035.0
1721904282,1100.0
1721921439,-500.0
1721923589,-501.0
1722001815,-530.0
1722014367,-2044.0
1722014368,-7800.0
1722290400,-961.0
1722362680,-1626.0
1722366998,-1555.0
1722470400,21988.0
1722612643,-363.0
1722636000,1816.0
1723542695,-819.0
1723586400,-273.0
1724104800,-2070.0
1724274030,-1186.0
1724277600,-328.0
1724796000,-496.0
1724968800,-736.0
1725314400,96.0
1725314400,447.0
1725400800,125.0
1725400800,654.0
1725487200,810.0
1725546506,-347.0
1725549641,2694.0
1725556960,-1070.0
1725636602,-1658.0
1725636602,-1368.0
1725919200,-531.0
1725983071,-989.0
1726155005,-1191.0
1726264800,-209.0
1726492347,-951.0
1726512644,-1175.0
1726695139,1444.0
1726869600,830.0
1726869600,6210.0
1727110875,-7224.0
1727172277,-2153.0
1727212898,-1071.0
1727215200,-725.0
1727232968,1463.0
1727301600,972.0
1727301600,100.0
1727388000,440.0
1727474400,13494.0
1727730695,-373.0
1727820000,5214.0
1727902839,2420.0
1727937398,1527.0
1727956800,-586.0
1727956800,-88.0
1727964000,-12.0
1727964000,-124.0
1727992800,338.0
1728338400,3576.0
1728400139,-933.0
1728964800,-760.0
1728964800,1951.0
1729029600,-269.0
1729548000,1940.0
1729612296,1580.0
1729613377,-1056.0
1729796920,-5016.0
1729893600,822.0
1730239200,3144.0
1730297861,-614.0
1730298268,-383.0
1730303607,-382.0
1730305542,-601.0
1730397600,-562.0
1730397600,129.0
1730498400,132.0
1730498400,628.0
1730757600,-1560.0
1730869178,2061.0
1730884800,-385.0
1730952000,318.0
1730952000,2152.0
1731016800,665.0
1731093100,1605.0
1731103200,-346.0
1731103200,338.0
1731362400,-90.0
1731514172,-847.0
1731531504,2330.0
1731691982,10272.0
1731702578,1795.0
1731888210,-4688.0
1732046113,-1090.0
1732046180,-1721.0
1732140000,-311.0
1732140000,-1136.0
1732226400,-337.0
1732226400,770.0
1732312800,-2532.0
1732572000,-558.0
1732744800,801.0
1732744800,-223.0
1732780886,-414.0
1733204856,-531.0
1733239355,-860.0
1733302259,-376.0
1733349600,54.0
1733349600,408.0
1733500674,-1420.0
1733502401,-6150.0
1733763923,1572.0
1733781600,876.0
1733868000,168.0
1733868000,707.0
1733916207,-720.0
1733954400,452.0
1733954400,1740.0
1734127200,281.0
1734359611,1102.0
1734386400,795.0
1734404400,126.0
1734408000,-140.0
1734472800,183.0
1734532720,-4428.0
1734556183,1631.0
1735578279,-1171.0
1735670730,-1202.0
1735824481,-717.0
1735838682,1861.0
1736180130,-396.0
1736200800,552.0
1736460000,-273.0
