proposal_id,family,description,parameter_json,mult,window,status,net,pf,dd_pct,monthly_pct,trades,final_balance,balance_source,blown,deals,elapsed,run_id,pb_uj_net,pb_uj_n,pb_gj_net,pb_gj_n,rsi_uj_net,rsi_uj_n,rsi_eu_net,rsi_eu_n,rsi_gu_net,rsi_gu_n,pair_net,pair_n,carry_net,carry_n,sca_uj_net,sca_uj_n,sca_gj_net,sca_gj_n
C021,fixed,RefCap=500000(固定) / 倍率2 / 重み全1.0,"{""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":500000,""RefCap_PB_GBPJPY"":500000,""RefCap_PB_USDJPY"":500000}",2,FULL,OK,3402938.0,1.8443,34.1968,5.9182,2969,3902938.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_full_C021_20260909022751_d104_deals.csv,655.7,fc_full_C021_20260909022751_d104,405354,77,771165,28,30797,195,23531,544,59443,127,30111,86,931545,13,32678,594,231984,1305
C022,fixed,RefCap=500000(固定) / 倍率2 / 重み0.5-0.5,"{""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":0.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":500000,""RefCap_PB_GBPJPY"":500000,""RefCap_PB_USDJPY"":500000}",2,FULL,OK,2378681.0,1.7905,30.4701,4.1368,2969,2878681.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_full_C022_20260909023847_7516_deals.csv,650.5,fc_full_C022_20260909023847_7516,405354,77,771165,28,30797,195,23531,544,59443,127,30111,86,466371,13,32678,594,115992,1305
C023,fixed,RefCap=500000(固定) / 倍率3 / 重み全1.0,"{""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":500000,""RefCap_PB_GBPJPY"":500000,""RefCap_PB_USDJPY"":500000}",3,FULL,OK,5103757.0,1.843,45.462,8.8761,2969,5603757.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_full_C023_20260909024937_dc8a_deals.csv,645.5,fc_full_C023_20260909024937_dc8a,603704,77,1159642,28,46135,195,35387,544,89155,127,45211,86,1397916,13,49016,594,347976,1305
C024,fixed,RefCap=500000(固定) / 倍率3 / 重み0.5-0.5,"{""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":0.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":500000,""RefCap_PB_GBPJPY"":500000,""RefCap_PB_USDJPY"":500000}",3,FULL,OK,3553171.0,1.8126,41.7266,6.1794,2969,4053171.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_full_C024_20260909030023_20e3_deals.csv,650.6,fc_full_C024_20260909030023_20e3,603704,77,1159642,28,46135,195,35387,544,89155,127,45211,86,689445,13,49016,594,179640,1305
C001,fixed,RefCap=78000(固定) / 倍率1 / 重み全1.0,"{""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":78000,""RefCap_PB_GBPJPY"":78000,""RefCap_PB_USDJPY"":78000}",1,OOS,OK,119537.0,1.2225,5.2473,0.4347,1375,619537.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C001_20260909031113_c0dc_deals.csv,249.7,fc_oos_C001_20260909031113_c0dc,-1812,18,22738,15,7870,87,3805,269,16984,62,1996,30,-5324,7,-2224,266,42219,621
C002,fixed,RefCap=78000(固定) / 倍率1 / 重み0.5-0.5,"{""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":0.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":78000,""RefCap_PB_GBPJPY"":78000,""RefCap_PB_USDJPY"":78000}",1,OOS,OK,72288.0,1.1701,3.4877,0.2629,1375,572288.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C002_20260909031523_5fe9_deals.csv,244.7,fc_oos_C002_20260909031523_5fe9,-1812,18,22738,15,7870,87,3805,269,16984,62,1996,30,-1689,7,-2224,266,13317,621
C003,fixed,RefCap=78000(固定) / 倍率2 / 重み全1.0,"{""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":78000,""RefCap_PB_GBPJPY"":78000,""RefCap_PB_USDJPY"":78000}",2,OOS,OK,253588.0,1.234,9.7961,0.9221,1375,753588.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C003_20260909031928_00ea_deals.csv,249.6,fc_oos_C003_20260909031928_00ea,-2081,18,49686,15,15862,87,7494,269,33980,62,3919,30,-12660,7,-4448,266,84438,621
C004,fixed,RefCap=78000(固定) / 倍率2 / 重み0.5-0.5,"{""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":0.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":78000,""RefCap_PB_GBPJPY"":78000,""RefCap_PB_USDJPY"":78000}",2,OOS,OK,174798.0,1.2402,5.5384,0.6356,1375,674798.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C004_20260909032337_e380_deals.csv,244.6,fc_oos_C004_20260909032337_e380,-2081,18,49686,15,15862,87,7494,269,33980,62,3919,30,-5324,7,-4448,266,42219,621
C005,fixed,RefCap=78000(固定) / 倍率3 / 重み全1.0,"{""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":78000,""RefCap_PB_GBPJPY"":78000,""RefCap_PB_USDJPY"":78000}",3,OOS,OK,379833.0,1.2323,13.9776,1.3812,1375,879833.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C005_20260909032742_b0eb_deals.csv,249.6,fc_oos_C005_20260909032742_b0eb,-7682,18,73647,15,23751,87,11293,269,50960,62,5889,30,-19735,7,-6673,266,126657,621
C006,fixed,RefCap=78000(固定) / 倍率3 / 重み0.5-0.5,"{""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":0.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":78000,""RefCap_PB_GBPJPY"":78000,""RefCap_PB_USDJPY"":78000}",3,OOS,OK,268904.0,1.2597,7.9903,0.9778,1375,768904.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C006_20260909033152_35e4_deals.csv,244.6,fc_oos_C006_20260909033152_35e4,-7682,18,73647,15,23751,87,11293,269,50960,62,5889,30,-9025,7,-6673,266,71121,621
C007,compounding,RefCap=0(複利) / 倍率1 / 重み全1.0,"{""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,OOS,OK,519300.0,1.5857,20.8649,1.8884,1375,1019300.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C007_20260909033556_f507_deals.csv,249.6,fc_oos_C007_20260909033556_f507,10625,18,219218,15,7870,87,3805,269,16984,62,1996,30,-45648,7,-2224,266,42219,621
C008,compounding,RefCap=0(複利) / 倍率1 / 重み0.5-0.5,"{""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":0.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,OOS,OK,344070.0,1.4986,18.8184,1.2512,1375,844070.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C008_20260909034006_95cb_deals.csv,244.5,fc_oos_C008_20260909034006_95cb,4127,18,187750,15,7870,87,3805,269,16984,62,1996,30,-21751,7,-2224,266,13317,621
C009,compounding,RefCap=0(複利) / 倍率2 / 重み全1.0,"{""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",2,OOS,OK,1100311.0,1.5809,38.5266,4.0011,1375,1600311.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C009_20260909034410_9846_deals.csv,249.5,fc_oos_C009_20260909034410_9846,63850,18,505464,15,15862,87,7494,269,33980,62,3919,30,-84097,7,-4448,266,84438,621
C010,compounding,RefCap=0(複利) / 倍率2 / 重み0.5-0.5,"{""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":0.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",2,OOS,OK,817253.0,1.6139,35.4417,2.9718,1375,1317253.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C010_20260909034820_18c7_deals.csv,244.5,fc_oos_C010_20260909034820_18c7,44832,18,448975,15,15862,87,7494,269,33980,62,3919,30,-40241,7,-4448,266,42219,621
C011,compounding,RefCap=0(複利) / 倍率3 / 重み全1.0,"{""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",3,OOS,OK,1681595.0,1.5641,56.9873,6.1149,1375,2181595.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C011_20260909035224_d40e_deals.csv,249.6,fc_oos_C011_20260909035224_d40e,149587,18,803833,15,23751,87,11293,269,50960,62,5889,30,-100845,7,-6673,266,126657,621
C012,compounding,RefCap=0(複利) / 倍率3 / 重み0.5-0.5,"{""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":0.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",3,OOS,OK,1323552.0,1.6511,50.9705,4.8129,1375,1823552.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C012_20260909035634_74c6_deals.csv,244.6,fc_oos_C012_20260909035634_74c6,121098,18,734787,15,23751,87,11293,269,50960,62,5889,30,-52453,7,-6673,266,71121,621
C013,fixed,RefCap=250000(固定) / 倍率1 / 重み全1.0,"{""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}",1,OOS,OK,252657.0,1.3865,10.6802,0.9188,1375,752657.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C013_20260909040039_ae05_deals.csv,249.7,fc_oos_C013_20260909040039_ae05,-4306,18,75800,15,7870,87,3805,269,16984,62,1996,30,-21683,7,-2224,266,42219,621
C014,fixed,RefCap=250000(固定) / 倍率1 / 重み0.5-0.5,"{""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":0.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}",1,OOS,OK,168837.0,1.3237,8.7941,0.614,1375,668837.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C014_20260909040448_9a56_deals.csv,244.7,fc_oos_C014_20260909040448_9a56,-4306,18,75800,15,7870,87,3805,269,16984,62,1996,30,-10712,7,-2224,266,13317,621
C015,fixed,RefCap=250000(固定) / 倍率2 / 重み全1.0,"{""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}",2,OOS,OK,520258.0,1.3933,19.8057,1.8918,1375,1020258.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C015_20260909040853_9adf_deals.csv,249.6,fc_oos_C015_20260909040853_9adf,-10946,18,158931,15,15862,87,7494,269,33980,62,3919,30,-44730,7,-4448,266,84438,621
C016,fixed,RefCap=250000(固定) / 倍率2 / 重み0.5-0.5,"{""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":0.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}",2,OOS,OK,357730.0,1.3878,15.8275,1.3008,1375,857730.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C016_20260909041303_9c29_deals.csv,249.6,fc_oos_C016_20260909041303_9c29,-10946,18,158931,15,15862,87,7494,269,33980,62,3919,30,-21683,7,-4448,266,42219,621
C017,fixed,RefCap=250000(固定) / 倍率3 / 重み全1.0,"{""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}",3,OOS,OK,782462.0,1.3947,27.0308,2.8453,1375,1282462.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C017_20260909041712_0143_deals.csv,244.6,fc_oos_C017_20260909041712_0143,-15243,18,244286,15,23751,87,11293,269,50960,62,5889,30,-66413,7,-6673,266,126657,621
C018,fixed,RefCap=250000(固定) / 倍率3 / 重み0.5-0.5,"{""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":0.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}",3,OOS,OK,551699.0,1.4183,21.9565,2.0062,1375,1051699.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C018_20260909042117_4fec_deals.csv,254.6,fc_oos_C018_20260909042117_4fec,-15243,18,244286,15,23751,87,11293,269,50960,62,5889,30,-32395,7,-6673,266,71121,621
C019,fixed,RefCap=500000(固定) / 倍率1 / 重み全1.0,"{""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":500000,""RefCap_PB_GBPJPY"":500000,""RefCap_PB_USDJPY"":500000}",1,OOS,OK,449457.0,1.5437,19.3869,1.6344,1375,949457.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C019_20260909042532_feb4_deals.csv,249.6,fc_oos_C019_20260909042532_feb4,-10946,18,158931,15,7870,87,3805,269,16984,62,1996,30,-44730,7,-2224,266,42219,621
C020,fixed,RefCap=500000(固定) / 倍率1 / 重み0.5-0.5,"{""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":0.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":500000,""RefCap_PB_GBPJPY"":500000,""RefCap_PB_USDJPY"":500000}",1,OOS,OK,300246.0,1.4548,16.8925,1.0918,1375,800246.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxcomp1\run_deals\fc_oos_C020_20260909042941_9e5b_deals.csv,249.6,fc_oos_C020_20260909042941_9e5b,-10946,18,158931,15,7870,87,3805,269,16984,62,1996,30,-21683,7,-2224,266,13317,621
