attempt_id,run_id,proposal_id,family,target,window,terminal,status,decision,gate_code,reason,returncode,net,pf,dd_pct,trades,net_ratio,pf_ratio,dd_delta,trade_ratio,parameter_json,config_file,deal_file,started_at,finished_at,elapsed_seconds,error
3204e78b75c948d0b75287e72c7a9880,pp_is_PP0001_20260830232841_8fa5bb,PP0001,F01_be_atr,G1,IS,PROD,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=294825 (-29.45%), PF=2.2075 (-2.07%), DD=6.1943% (+2.4001pt), trades=323 (+7.31%)",0,294825.0,2.2075,6.1943,323,0.705522,0.979283,2.4001,1.07309,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.25, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0001_20260830232841_8fa5bb.yaml,pp_is_PP0001_20260830232841_8fa5bb_deals.csv,2026-08-30T23:28:41+00:00,2026-08-30T23:31:05+00:00,144.165,
aed754cb895a4f43bd7d44a3f8d34f3e,pp_is_PP0002_20260830232906_b9a02b,PP0002,F01_be_atr,G1,IS,BT1,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=257039 (-38.49%), PF=2.0574 (-8.73%), DD=5.8069% (+2.0127pt), trades=324 (+7.64%)",0,257039.0,2.0574,5.8069,324,0.615099,0.912696,2.0127,1.076412,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.25, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.1, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0002_20260830232906_b9a02b.yaml,pp_is_PP0002_20260830232906_b9a02b_deals.csv,2026-08-30T23:29:06+00:00,2026-08-30T23:32:00+00:00,173.68,
ff561dafe9db4636b54fa9bd45f1b47b,pp_is_PP0003_20260830233105_554e87,PP0003,F01_be_atr,G1,IS,PROD,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=229775 (-45.01%), PF=1.9347 (-14.17%), DD=4.9048% (+1.1106pt), trades=326 (+8.31%)",0,229775.0,1.9347,4.9048,326,0.549856,0.858265,1.1106,1.083056,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.25, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.25, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0003_20260830233105_554e87.yaml,pp_is_PP0003_20260830233105_554e87_deals.csv,2026-08-30T23:31:05+00:00,2026-08-30T23:33:29+00:00,144.179,
4b5dce4dca304098bef3b425c13433b0,pp_is_PP0004_20260830233200_785369,PP0004,F01_be_atr,G1,IS,BT1,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=294958 (-29.42%), PF=2.1621 (-4.09%), DD=5.0384% (+1.2442pt), trades=318 (+5.65%)",0,294958.0,2.1621,5.0384,318,0.70584,0.959143,1.2442,1.056478,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0004_20260830233200_785369.yaml,pp_is_PP0004_20260830233200_785369_deals.csv,2026-08-30T23:32:00+00:00,2026-08-30T23:34:24+00:00,143.907,
4f3444e8d24d46e18bd09675c424ae15,pp_is_PP0005_20260830233429_4b254a,PP0005,F01_be_atr,G1,IS,PROD,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=290860 (-30.40%), PF=2.1466 (-4.77%), DD=6.0357% (+2.2415pt), trades=321 (+6.64%)",0,290860.0,2.1466,6.0357,321,0.696034,0.952267,2.2415,1.066445,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.1, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0005_20260830233429_4b254a.yaml,pp_is_PP0005_20260830233429_4b254a_deals.csv,2026-08-30T23:34:29+00:00,2026-08-30T23:36:33+00:00,124.005,
521a62945cce47578b8c3deff23168ad,pp_is_PP0006_20260830233454_6b6791,PP0006,F01_be_atr,G1,IS,BT1,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=306912 (-26.56%), PF=2.1904 (-2.83%), DD=5.3726% (+1.5784pt), trades=322 (+6.98%)",0,306912.0,2.1904,5.3726,322,0.734447,0.971697,1.5784,1.069767,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.25, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0006_20260830233454_6b6791.yaml,pp_is_PP0006_20260830233454_6b6791_deals.csv,2026-08-30T23:34:54+00:00,2026-08-30T23:38:08+00:00,193.89,
44fcd9a48c2249f4a2afa3fa7b941cdd,pp_is_PP0007_20260830233519_4e8e60,PP0007,F01_be_atr,G1,IS,BT2,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=319759 (-23.48%), PF=2.1736 (-3.58%), DD=4.3817% (+0.5875pt), trades=311 (+3.32%)",0,319759.0,2.1736,4.3817,311,0.76519,0.964245,0.5875,1.033223,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.75, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0007_20260830233519_4e8e60.yaml,pp_is_PP0007_20260830233519_4e8e60_deals.csv,2026-08-30T23:35:19+00:00,2026-08-30T23:39:28+00:00,248.952,
2d7ff7c6c9bb46c793d85f19bb74d35f,pp_is_PP0010_20260830233633_715c91,PP0010,F01_be_atr,G1,IS,PROD,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=316684 (-24.22%), PF=2.0646 (-8.41%), DD=4.4130% (+0.6188pt), trades=309 (+2.66%)",0,316684.0,2.0646,4.413,309,0.757831,0.91589,0.6188,1.026578,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0010_20260830233633_715c91.yaml,pp_is_PP0010_20260830233633_715c91_deals.csv,2026-08-30T23:36:33+00:00,2026-08-30T23:41:44+00:00,310.307,
a37fe9d85480404e90938c4c9bc0a4dc,pp_is_PP0011_20260830233808_a02b50,PP0011,F01_be_atr,G1,IS,BT1,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=322263 (-22.88%), PF=2.0837 (-7.56%), DD=4.3825% (+0.5883pt), trades=309 (+2.66%)",0,322263.0,2.0837,4.3825,309,0.771182,0.924363,0.5883,1.026578,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.1, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0011_20260830233808_a02b50.yaml,pp_is_PP0011_20260830233808_a02b50_deals.csv,2026-08-30T23:38:08+00:00,2026-08-30T23:42:03+00:00,235.265,
b3c61fd5a653436785f29c16441ddc39,pp_is_PP0009_20260830233609_8b3a99,PP0009,F01_be_atr,G1,IS,BT4,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=304728 (-27.08%), PF=2.1022 (-6.74%), DD=4.4829% (+0.6887pt), trades=314 (+4.32%)",0,304728.0,2.1022,4.4829,314,0.72922,0.93257,0.6887,1.043189,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.75, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.25, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0009_20260830233609_8b3a99.yaml,pp_is_PP0009_20260830233609_8b3a99_deals.csv,2026-08-30T23:36:09+00:00,2026-08-30T23:42:10+00:00,360.474,
1976cfd3eee3440fba4816c3566fe9d0,pp_is_PP0008_20260830233544_b23a2c,PP0008,F01_be_atr,G1,IS,BT3,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=322633 (-22.79%), PF=2.1848 (-3.08%), DD=4.3664% (+0.5722pt), trades=311 (+3.32%)",0,322633.0,2.1848,4.3664,311,0.772067,0.969213,0.5722,1.033223,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.75, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.1, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0008_20260830233544_b23a2c.yaml,pp_is_PP0008_20260830233544_b23a2c_deals.csv,2026-08-30T23:35:44+00:00,2026-08-30T23:42:19+00:00,395.046,
9a236aa0b7ad427da359488e3d2e9000,pp_is_PP0012_20260830233928_eea9e3,PP0012,F01_be_atr,G1,IS,BT2,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=314850 (-24.66%), PF=2.0552 (-8.83%), DD=4.4335% (+0.6393pt), trades=311 (+3.32%)",0,314850.0,2.0552,4.4335,311,0.753442,0.91172,0.6393,1.033223,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.25, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0012_20260830233928_eea9e3.yaml,pp_is_PP0012_20260830233928_eea9e3_deals.csv,2026-08-30T23:39:28+00:00,2026-08-30T23:43:48+00:00,260.135,
5f2238c19fc247e9a39139ad96eee56a,pp_is_PP0014_20260830234203_41ea3c,PP0014,F01_be_atr,G1,IS,BT1,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=358272 (-14.26%), PF=2.1826 (-3.18%), DD=4.1617% (+0.3675pt), trades=307 (+1.99%)",0,358272.0,2.1826,4.1617,307,0.857352,0.968237,0.3675,1.019934,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.25, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.1, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0014_20260830234203_41ea3c.yaml,pp_is_PP0014_20260830234203_41ea3c_deals.csv,2026-08-30T23:42:03+00:00,2026-08-30T23:44:43+00:00,159.636,
5e99f8ad5f4c4bad86b3dcf3869bce78,pp_is_PP0015_20260830234210_31010b,PP0015,F01_be_atr,G1,IS,BT4,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=355123 (-15.02%), PF=2.1683 (-3.81%), DD=4.1844% (+0.3902pt), trades=308 (+2.33%)",0,355123.0,2.1683,4.1844,308,0.849816,0.961893,0.3902,1.023256,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.25, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.25, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0015_20260830234210_31010b.yaml,pp_is_PP0015_20260830234210_31010b_deals.csv,2026-08-30T23:42:10+00:00,2026-08-30T23:46:10+00:00,239.872,
4911cc93b7194889a9d92e5edcfac618,pp_is_PP0013_20260830234144_8417ce,PP0013,F01_be_atr,G1,IS,PROD,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=357593 (-14.43%), PF=2.1802 (-3.28%), DD=4.1619% (+0.3677pt), trades=307 (+1.99%)",0,357593.0,2.1802,4.1619,307,0.855727,0.967172,0.3677,1.019934,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.25, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0013_20260830234144_8417ce.yaml,pp_is_PP0013_20260830234144_8417ce_deals.csv,2026-08-30T23:41:44+00:00,2026-08-30T23:46:29+00:00,285.731,
eeb169ecac734540a7019782a2b780af,pp_is_PP0016_20260830234219_4b3db4,PP0016,F01_be_atr,G1,IS,BT3,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=365764 (-12.47%), PF=2.2072 (-2.08%), DD=4.1176% (+0.3234pt), trades=305 (+1.33%)",0,365764.0,2.2072,4.1176,305,0.875281,0.97915,0.3234,1.013289,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0016_20260830234219_4b3db4.yaml,pp_is_PP0016_20260830234219_4b3db4_deals.csv,2026-08-30T23:42:19+00:00,2026-08-30T23:47:09+00:00,289.67,
e6982321397946129c457b75a4ac4554,pp_is_PP0018_20260830234443_499f62,PP0018,F01_be_atr,G1,IS,BT1,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=367712 (-12.01%), PF=2.2098 (-1.97%), DD=4.1158% (+0.3216pt), trades=306 (+1.66%)",0,367712.0,2.2098,4.1158,306,0.879942,0.980303,0.3216,1.016611,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.25, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0018_20260830234443_499f62.yaml,pp_is_PP0018_20260830234443_499f62_deals.csv,2026-08-30T23:44:43+00:00,2026-08-30T23:47:53+00:00,189.681,
51dbe63fc3cb4f6f98a393879f0b71cc,pp_is_PP0017_20260830234348_4e2c73,PP0017,F01_be_atr,G1,IS,BT2,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=365933 (-12.43%), PF=2.2079 (-2.05%), DD=4.1202% (+0.3260pt), trades=305 (+1.33%)",0,365933.0,2.2079,4.1202,305,0.875685,0.979461,0.326,1.013289,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.1, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0017_20260830234348_4e2c73.yaml,pp_is_PP0017_20260830234348_4e2c73_deals.csv,2026-08-30T23:43:48+00:00,2026-08-30T23:48:19+00:00,270.517,
5cf33fe625d646f0ad5cdb9fe7b01f5f,pp_is_PP0019_20260830234610_b47bad,PP0019,F01_be_atr,G1,IS,BT4,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=391997 (-6.19%), PF=2.2595 (+0.24%), DD=3.9815% (+0.1873pt), trades=305 (+1.33%)",0,391997.0,2.2595,3.9815,305,0.938057,1.002351,0.1873,1.013289,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 2.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0019_20260830234610_b47bad.yaml,pp_is_PP0019_20260830234610_b47bad_deals.csv,2026-08-30T23:46:10+00:00,2026-08-30T23:50:00+00:00,230.095,
1ceabc493a4740b082dffc703920c554,pp_is_PP0020_20260830234629_5b36b9,PP0020,F01_be_atr,G1,IS,PROD,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=394969 (-5.48%), PF=2.2692 (+0.67%), DD=3.9699% (+0.1757pt), trades=305 (+1.33%)",0,394969.0,2.2692,3.9699,305,0.945169,1.006654,0.1757,1.013289,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 2.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.1, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 1, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0020_20260830234629_5b36b9.yaml,pp_is_PP0020_20260830234629_5b36b9_deals.csv,2026-08-30T23:46:29+00:00,2026-08-30T23:51:15+00:00,285.453,
