proposal_id,family,description,parameter_json,mult,window,status,net,pf,dd_pct,monthly_pct,trades,deals,elapsed,run_id,pb_uj_net,pb_uj_n,pb_gj_net,pb_gj_n,rsi_uj_net,rsi_uj_n,rsi_eu_net,rsi_eu_n,rsi_gu_net,rsi_gu_n,pair_net,pair_n,carry_net,carry_n,sca_uj_net,sca_uj_n,sca_gj_net,sca_gj_n
W001,A,全枠の重み=1、全体倍率=1,"{""GlobalLotMult"":1.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",1.0,IS,OK,257817.0,1.3476,7.314,0.8594,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W001_20260907165552_af64_deals.csv,284.4,fw_is_W001_20260907165552_af64,22267,59,22291,13,7440,108,8030,275,13286,65,13097,56,25882,7,18563,328,73773,684
W002,A,全枠の重み=1、全体倍率=2,"{""GlobalLotMult"":2.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",2.0,IS,OK,565168.0,1.3758,15.8536,1.8839,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W002_20260907170036_8a02_deals.csv,279.5,fw_is_W002_20260907170036_8a02,53621,59,59245,13,14935,108,16037,275,26573,65,26192,56,59950,7,37126,328,147546,684
W003,A,全枠の重み=1、全体倍率=3,"{""GlobalLotMult"":3.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",3.0,IS,OK,880533.0,1.3885,24.3786,2.9351,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W003_20260907170516_13e0_deals.csv,279.5,fw_is_W003_20260907170516_13e0,93740,59,94737,13,22384,108,24094,275,39860,65,39322,56,94499,7,55689,328,221319,684
W004,A,全枠の重み=1、全体倍率=4,"{""GlobalLotMult"":4.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",4.0,IS,OK,1189544.0,1.3923,33.0104,3.9651,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W004_20260907170955_36f6_deals.csv,279.6,fw_is_W004_20260907170955_36f6,125644,59,132649,13,29863,108,32115,275,53150,65,52399,56,128687,7,74252,328,295092,684
W005,B,Mult_SCA_GBPJPY=0.25、全体倍率=2,"{""GlobalLotMult"":2.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.25,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",2.0,IS,OK,456649.0,1.4805,15.7562,1.5222,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W005_20260907171435_cc9b_deals.csv,279.6,fw_is_W005_20260907171435_cc9b,53621,59,59245,13,14935,108,16037,275,26573,65,26192,56,59950,7,37126,328,39027,684
W006,B,Mult_SCA_GBPJPY=0.25、全体倍率=3,"{""GlobalLotMult"":3.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.25,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",3.0,IS,OK,709823.0,1.5315,24.5278,2.3661,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W006_20260907171914_15a3_deals.csv,279.5,fw_is_W006_20260907171914_15a3,93740,59,94737,13,22384,108,24094,275,39860,65,39322,56,94499,7,55689,328,50609,684
W007,B,Mult_SCA_GBPJPY=0.25、全体倍率=4,"{""GlobalLotMult"":4.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.25,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",4.0,IS,OK,968225.0,1.5476,33.4922,3.2274,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W007_20260907172354_e55d_deals.csv,279.6,fw_is_W007_20260907172354_e55d,125644,59,132649,13,29863,108,32115,275,53150,65,52399,56,128687,7,74252,328,73773,684
W008,B,Mult_SCA_GBPJPY=0.25、全体倍率=5,"{""GlobalLotMult"":5.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.25,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",5.0,IS,OK,1213032.0,1.5627,42.2574,4.0434,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W008_20260907172833_9783_deals.csv,279.5,fw_is_W008_20260907172833_9783,160561,59,164932,13,37399,108,40154,275,66439,65,65502,56,163236,7,92815,328,85355,684
W009,B,Mult_SCA_GBPJPY=0.25、全体倍率=6,"{""GlobalLotMult"":6.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.25,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",6.0,IS,OK,1473462.0,1.5693,51.1316,4.9115,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W009_20260907173313_1c4b_deals.csv,279.6,fw_is_W009_20260907173313_1c4b,195856,59,201515,13,44839,108,48175,275,79721,65,78591,56,197424,7,111378,328,108519,684
W010,B,Mult_SCA_GBPJPY=0.5、全体倍率=2,"{""GlobalLotMult"":2.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",2.0,IS,OK,491395.0,1.4539,16.0142,1.638,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W010_20260907173752_b832_deals.csv,279.5,fw_is_W010_20260907173752_b832,53621,59,59245,13,14935,108,16037,275,26573,65,26192,56,59950,7,37126,328,73773,684
W011,B,Mult_SCA_GBPJPY=0.5、全体倍率=3,"{""GlobalLotMult"":3.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",3.0,IS,OK,767733.0,1.4933,24.9578,2.5591,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W011_20260907174232_4db9_deals.csv,279.5,fw_is_W011_20260907174232_4db9,93740,59,94737,13,22384,108,24094,275,39860,65,39322,56,94499,7,55689,328,108519,684
W012,B,Mult_SCA_GBPJPY=0.5、全体倍率=4,"{""GlobalLotMult"":4.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",4.0,IS,OK,1041998.0,1.4759,33.3316,3.4733,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W012_20260907174712_6170_deals.csv,284.5,fw_is_W012_20260907174712_6170,125644,59,132649,13,29863,108,32115,275,53150,65,52399,56,128687,7,74252,328,147546,684
W013,B,Mult_SCA_GBPJPY=0.5、全体倍率=5,"{""GlobalLotMult"":5.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",5.0,IS,OK,1309969.0,1.4915,42.2688,4.3666,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W013_20260907175156_1176_deals.csv,279.5,fw_is_W013_20260907175156_1176,160561,59,164932,13,37399,108,40154,275,66439,65,65502,56,163236,7,92815,328,182292,684
W014,B,Mult_SCA_GBPJPY=0.5、全体倍率=6,"{""GlobalLotMult"":6.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",6.0,IS,OK,1586262.0,1.4809,50.5524,5.2875,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W014_20260907175636_e590_deals.csv,279.5,fw_is_W014_20260907175636_e590,195856,59,201515,13,44839,108,48175,275,79721,65,78591,56,197424,7,111378,328,221319,684
W015,B,Mult_SCA_GBPJPY=0.75、全体倍率=2,"{""GlobalLotMult"":2.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.75,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",2.0,IS,OK,526141.0,1.433,16.2722,1.7538,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W015_20260907180115_c92d_deals.csv,279.5,fw_is_W015_20260907180115_c92d,53621,59,59245,13,14935,108,16037,275,26573,65,26192,56,59950,7,37126,328,108519,684
W016,B,Mult_SCA_GBPJPY=0.75、全体倍率=3,"{""GlobalLotMult"":3.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.75,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",3.0,IS,OK,818342.0,1.4331,24.6252,2.7278,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W016_20260907180555_68e8_deals.csv,279.7,fw_is_W016_20260907180555_68e8,93740,59,94737,13,22384,108,24094,275,39860,65,39322,56,94499,7,55689,328,159128,684
W017,B,Mult_SCA_GBPJPY=0.75、全体倍率=4,"{""GlobalLotMult"":4.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.75,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",4.0,IS,OK,1115771.0,1.4274,33.171,3.7192,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W017_20260907181034_3a38_deals.csv,279.6,fw_is_W017_20260907181034_3a38,125644,59,132649,13,29863,108,32115,275,53150,65,52399,56,128687,7,74252,328,221319,684
W018,B,Mult_SCA_GBPJPY=0.75、全体倍率=5,"{""GlobalLotMult"":5.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.75,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",5.0,IS,OK,1395324.0,1.4457,42.1942,4.6511,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W018_20260907181514_1a43_deals.csv,279.6,fw_is_W018_20260907181514_1a43,160561,59,164932,13,37399,108,40154,275,66439,65,65502,56,163236,7,92815,328,267647,684
W019,B,Mult_SCA_GBPJPY=0.75、全体倍率=6,"{""GlobalLotMult"":6.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.75,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",6.0,IS,OK,1694781.0,1.4399,50.6498,5.6493,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W019_20260907181954_56d1_deals.csv,284.6,fw_is_W019_20260907181954_56d1,195856,59,201515,13,44839,108,48175,275,79721,65,78591,56,197424,7,111378,328,329838,684
W020,C,Mult_SCA_GBPJPY=1.5、全体倍率=1,"{""GlobalLotMult"":1.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",1.0,IS,OK,292563.0,1.3347,10.2368,0.9752,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W020_20260907182438_fc3a_deals.csv,279.5,fw_is_W020_20260907182438_fc3a,22267,59,22291,13,7440,108,8030,275,13286,65,13097,56,25882,7,18563,328,108519,684
W021,C,Mult_SCA_GBPJPY=1.5、全体倍率=2,"{""GlobalLotMult"":2.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",2.0,IS,OK,638941.0,1.3319,16.3028,2.1298,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W021_20260907182918_cc27_deals.csv,279.5,fw_is_W021_20260907182918_cc27,53621,59,59245,13,14935,108,16037,275,26573,65,26192,56,59950,7,37126,328,221319,684
W022,C,Mult_SCA_GBPJPY=1.5、全体倍率=3,"{""GlobalLotMult"":3.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",3.0,IS,OK,989052.0,1.3507,25.0026,3.2968,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W022_20260907183357_c390_deals.csv,279.5,fw_is_W022_20260907183357_c390,93740,59,94737,13,22384,108,24094,275,39860,65,39322,56,94499,7,55689,328,329838,684
W023,C,Mult_SCA_GBPJPY=2、全体倍率=1,"{""GlobalLotMult"":1.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":2.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",1.0,IS,OK,331590.0,1.2851,13.4381,1.1053,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W023_20260907183837_40c6_deals.csv,284.6,fw_is_W023_20260907183837_40c6,22267,59,22291,13,7440,108,8030,275,13286,65,13097,56,25882,7,18563,328,147546,684
W024,C,Mult_SCA_GBPJPY=2、全体倍率=2,"{""GlobalLotMult"":2.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":2.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",2.0,IS,OK,712714.0,1.3037,18.2993,2.3757,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W024_20260907184321_c092_deals.csv,279.6,fw_is_W024_20260907184321_c092,53621,59,59245,13,14935,108,16037,275,26573,65,26192,56,59950,7,37126,328,295092,684
W025,C,Mult_SCA_GBPJPY=2、全体倍率=3,"{""GlobalLotMult"":3.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":2.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",3.0,IS,OK,1101852.0,1.3121,27.3851,3.6728,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W025_20260907184801_babd_deals.csv,279.6,fw_is_W025_20260907184801_babd,93740,59,94737,13,22384,108,24094,275,39860,65,39322,56,94499,7,55689,328,442638,684
W026,D,Mult_CARRY=0.5、全体倍率=2,"{""GlobalLotMult"":2.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":0.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",2.0,IS,OK,460299.0,1.3131,10.631,1.5343,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W026_20260907185240_23fc_deals.csv,279.5,fw_is_W026_20260907185240_23fc,53621,59,59245,13,14935,108,16037,275,26573,65,26192,56,25882,7,37126,328,147546,684
W027,D,Mult_CARRY=0.5、全体倍率=4,"{""GlobalLotMult"":4.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":0.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",4.0,IS,OK,978966.0,1.3302,22.0346,3.2632,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W027_20260907185720_e150_deals.csv,279.5,fw_is_W027_20260907185720_e150,125644,59,132649,13,29863,108,32115,275,53150,65,52399,56,59950,7,74252,328,295092,684
W028,D,Mult_CARRY=1.5、全体倍率=2,"{""GlobalLotMult"":2.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",2.0,IS,OK,670708.0,1.4362,21.337,2.2357,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W028_20260907190159_0e7b_deals.csv,279.6,fw_is_W028_20260907190159_0e7b,53621,59,59245,13,14935,108,16037,275,26573,65,26192,56,94499,7,37126,328,147546,684
