proposal_id,base,description,parameter_json,cap,window,status,net,pf,dd_pct,monthly_pct,trades,final_balance,balance_source,deals,elapsed,run_id,pb_uj_net,pb_uj_n,pb_gj_net,pb_gj_n,rsi_uj_net,rsi_uj_n,rsi_eu_net,rsi_eu_n,rsi_gu_net,rsi_gu_n,pair_net,pair_n,carry_net,carry_n,sca_uj_net,sca_uj_n,sca_gj_net,sca_gj_n
S050,E04,cap50（建てた直後の維持率 200%）,"{""En_CARRY"": false, ""En_PB_USDJPY"": false, ""FxRiskMask"": 7, ""FxRiskPct"": 1.0, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 3, ""MarginCapPct"": 50, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 0.75, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 4.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 0.5, ""Mult_RSI_EURUSD"": 4.0, ""Mult_RSI_GBPUSD"": 4.0, ""Mult_RSI_USDJPY"": 2.0, ""Mult_SCA_GBPJPY"": 4.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 4.0, ""Mult_VBO"": 1.0, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0}",50,W1,OK,2769577.0,1.4051,31.1081,23.0798,550,3269577.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxoanda3\run_deals\mc_w1_S050_20260917154105_9468_deals.csv,88.8,mc_w1_S050_20260917154105_9468,,,-4536,3,945028,30,340000,113,1354539,24,24213,14,,,-54284,111,190840,255
S050,E04,cap50（建てた直後の維持率 200%）,"{""En_CARRY"": false, ""En_PB_USDJPY"": false, ""FxRiskMask"": 7, ""FxRiskPct"": 1.0, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 3, ""MarginCapPct"": 50, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 0.75, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 4.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 0.5, ""Mult_RSI_EURUSD"": 4.0, ""Mult_RSI_GBPUSD"": 4.0, ""Mult_RSI_USDJPY"": 2.0, ""Mult_SCA_GBPJPY"": 4.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 4.0, ""Mult_VBO"": 1.0, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0}",50,W2,OK,1094867.0,1.355,34.7907,9.1239,464,1594867.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxoanda3\run_deals\mc_w2_S050_20260917154234_1622_deals.csv,73.7,mc_w2_S050_20260917154234_1622,,,230802,2,-4048,29,349621,102,469332,15,14110,10,,,-64180,93,66885,213
S050,E04,cap50（建てた直後の維持率 200%）,"{""En_CARRY"": false, ""En_PB_USDJPY"": false, ""FxRiskMask"": 7, ""FxRiskPct"": 1.0, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 3, ""MarginCapPct"": 50, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 0.75, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 4.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 0.5, ""Mult_RSI_EURUSD"": 4.0, ""Mult_RSI_GBPUSD"": 4.0, ""Mult_RSI_USDJPY"": 2.0, ""Mult_SCA_GBPJPY"": 4.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 4.0, ""Mult_VBO"": 1.0, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0}",50,W3,OK,700886.0,1.1485,46.2921,5.8407,453,1200886.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxoanda3\run_deals\mc_w3_S050_20260917154347_1630_deals.csv,98.8,mc_w3_S050_20260917154347_1630,,,429202,3,206197,35,41043,99,64513,19,-38709,10,,,-6768,72,5408,215
S050,E04,cap50（建てた直後の維持率 200%）,"{""En_CARRY"": false, ""En_PB_USDJPY"": false, ""FxRiskMask"": 7, ""FxRiskPct"": 1.0, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 3, ""MarginCapPct"": 50, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 0.75, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 4.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 0.5, ""Mult_RSI_EURUSD"": 4.0, ""Mult_RSI_GBPUSD"": 4.0, ""Mult_RSI_USDJPY"": 2.0, ""Mult_SCA_GBPJPY"": 4.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 4.0, ""Mult_VBO"": 1.0, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0}",50,OOS,OK,9188767.0,1.2174,44.9088,33.4137,1236,9688767.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxoanda3\run_deals\mc_oos_S050_20260917154526_67f8_deals.csv,294.3,mc_oos_S050_20260917154526_67f8,,,5845180,9,604625,78,1353381,253,906540,57,-1997,26,,,-82923,246,435066,567
S070,E04,cap70（維持率 143%・落ちると予想）,"{""En_CARRY"": false, ""En_PB_USDJPY"": false, ""FxRiskMask"": 7, ""FxRiskPct"": 1.0, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 3, ""MarginCapPct"": 70, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 0.75, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 4.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 0.5, ""Mult_RSI_EURUSD"": 4.0, ""Mult_RSI_GBPUSD"": 4.0, ""Mult_RSI_USDJPY"": 2.0, ""Mult_SCA_GBPJPY"": 4.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 4.0, ""Mult_VBO"": 1.0, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0}",70,W1,OK,3411826.0,1.316,38.4047,28.4319,561,3911826.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxoanda3\run_deals\mc_w1_S070_20260917155020_b616_deals.csv,93.8,mc_w1_S070_20260917155020_b616,,,-10922,3,756728,30,342090,112,2283961,25,28167,14,,,-47561,111,103399,266
S070,E04,cap70（維持率 143%・落ちると予想）,"{""En_CARRY"": false, ""En_PB_USDJPY"": false, ""FxRiskMask"": 7, ""FxRiskPct"": 1.0, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 3, ""MarginCapPct"": 70, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 0.75, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 4.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 0.5, ""Mult_RSI_EURUSD"": 4.0, ""Mult_RSI_GBPUSD"": 4.0, ""Mult_RSI_USDJPY"": 2.0, ""Mult_SCA_GBPJPY"": 4.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 4.0, ""Mult_VBO"": 1.0, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0}",70,W2,OK,1803561.0,1.3783,41.0821,15.0297,486,2303561.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxoanda3\run_deals\mc_w2_S070_20260917155154_ad91_deals.csv,73.7,mc_w2_S070_20260917155154_ad91,,,306923,2,-1918,29,560089,105,764030,16,14273,10,,,-64716,95,75647,229
S070,E04,cap70（維持率 143%・落ちると予想）,"{""En_CARRY"": false, ""En_PB_USDJPY"": false, ""FxRiskMask"": 7, ""FxRiskPct"": 1.0, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 3, ""MarginCapPct"": 70, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 0.75, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 4.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 0.5, ""Mult_RSI_EURUSD"": 4.0, ""Mult_RSI_GBPUSD"": 4.0, ""Mult_RSI_USDJPY"": 2.0, ""Mult_SCA_GBPJPY"": 4.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 4.0, ""Mult_VBO"": 1.0, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0}",70,W3,OK,923034.0,1.1127,57.8089,7.6919,483,1423034.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxoanda3\run_deals\mc_w3_S070_20260917155308_5a56_deals.csv,98.9,mc_w3_S070_20260917155308_5a56,,,578694,3,575418,35,-175422,105,-4116,25,-38709,10,,,-4992,76,-7839,229
S070,E04,cap70（維持率 143%・落ちると予想）,"{""En_CARRY"": false, ""En_PB_USDJPY"": false, ""FxRiskMask"": 7, ""FxRiskPct"": 1.0, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 3, ""MarginCapPct"": 70, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 0.75, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 4.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 0.5, ""Mult_RSI_EURUSD"": 4.0, ""Mult_RSI_GBPUSD"": 4.0, ""Mult_RSI_USDJPY"": 2.0, ""Mult_SCA_GBPJPY"": 4.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 4.0, ""Mult_VBO"": 1.0, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0}",70,OOS,FAILED,,,,,,,unavailable,,14.6,mc_oos_S070_20260917155447_84ad,,,,,,,,,,,,,,,,,,
S033,E04,cap33（維持率 303%・かなり保守的）,"{""En_CARRY"": false, ""En_PB_USDJPY"": false, ""FxRiskMask"": 7, ""FxRiskPct"": 1.0, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 3, ""MarginCapPct"": 33, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 0.75, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 4.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 0.5, ""Mult_RSI_EURUSD"": 4.0, ""Mult_RSI_GBPUSD"": 4.0, ""Mult_RSI_USDJPY"": 2.0, ""Mult_SCA_GBPJPY"": 4.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 4.0, ""Mult_VBO"": 1.0, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0}",33,W1,OK,1066305.0,1.3442,22.2146,8.8859,518,1566305.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxoanda3\run_deals\mc_w1_S033_20260917155501_d550_deals.csv,88.8,mc_w1_S033_20260917155501_d550,,,-1356,1,415581,31,183545,108,473485,23,33270,14,,,-60257,108,30283,233
S033,E04,cap33（維持率 303%・かなり保守的）,"{""En_CARRY"": false, ""En_PB_USDJPY"": false, ""FxRiskMask"": 7, ""FxRiskPct"": 1.0, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 3, ""MarginCapPct"": 33, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 0.75, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 4.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 0.5, ""Mult_RSI_EURUSD"": 4.0, ""Mult_RSI_GBPUSD"": 4.0, ""Mult_RSI_USDJPY"": 2.0, ""Mult_SCA_GBPJPY"": 4.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 4.0, ""Mult_VBO"": 1.0, ""RefCap_CARRY"": 0, ""RefCap_PB_GBPJPY"": 0, ""RefCap_PB_USDJPY"": 0}",33,W2,OK,539339.0,1.2921,26.8048,4.4945,429,1039339.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxoanda3\run_deals\mc_w2_S033_20260917155630_36ed_deals.csv,73.7,mc_w2_S033_20260917155630_36ed,,,108020,2,-5325,28,244164,95,230249,14,10872,10,,,-62466,89,17712,191
