attempt_id,run_id,proposal_id,family,combo,window,terminal,status,decision,gate_code,reason,returncode,net,pf,dd_pct,trades,net_ratio,pf_ratio,dd_delta,trade_ratio,baseline_net,baseline_pf,baseline_dd,baseline_trades,baseline_at,baseline_pb,baseline_sca,pb_gold,sca_gold,sca_net_ratio,pb_drift,ea_sha256,pos_common,pos_base_only,pos_cand_only,changed_positions,improved,worsened,top1_share,top3_share,years_up,years_down,parameter_json,config_file,deal_file,started_at,finished_at,elapsed_seconds,error
f78b09740242459ca19a250050dcdb3b,hx_is_HX0001_20260903152810_1e4d1b,HX0001,H01_extend_fine,-,IS,PROD,OK,IS_SURVIVOR_CONCENTRATED,PROFIT_UP_BUT_FEW_TRADES,"IS net=411477 (+4.98%), PF=2.2245 (+2.68%), DD=3.8814% (-0.0407pt), trades=301 (+0.00%), SCA枠=212008 (+10.15%)",0,411477.0,2.2245,3.8814,301,1.049828,1.026819,-0.0407,1.0,391947.0,2.1664,3.9221,301,,199469.0,192478.0,199469,212008,1.101466,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,242,0,0,15,8,7,1.1576,1.5912,5,1,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.5, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 1, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 0, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_is_HX0001_20260903152810_1e4d1b.yaml,hx_is_HX0001_20260903152810_1e4d1b_deals.csv,2026-09-03T15:28:10+00:00,2026-09-03T15:30:44+00:00,154.325,
87bb47ed3ded4a87aaa241bf5cb5a6d5,hx_is_HX0002_20260903152835_0d0309,HX0002,H01_extend_fine,-,IS,BT1,OK,IS_SURVIVOR_CONCENTRATED,PROFIT_UP_BUT_FEW_TRADES,"IS net=414597 (+5.78%), PF=2.2338 (+3.11%), DD=3.8773% (-0.0448pt), trades=301 (+0.00%), SCA枠=215128 (+11.77%)",0,414597.0,2.2338,3.8773,301,1.057788,1.031112,-0.0448,1.0,391947.0,2.1664,3.9221,301,,199469.0,192478.0,199469,215128,1.117676,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,242,0,0,15,8,7,1.0982,1.5051,5,1,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.55, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 1, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 0, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_is_HX0002_20260903152835_0d0309.yaml,hx_is_HX0002_20260903152835_0d0309_deals.csv,2026-09-03T15:28:35+00:00,2026-09-03T15:31:09+00:00,153.992,
48ca3347ce3f4d179a3ea8f716fa7222,hx_oos_HX0001_20260903153044_7da0ed,HX0001,H01_extend_fine,-,OOS,PROD,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=411477 (+4.98%), PF=2.2245 (+2.68%), DD=3.8814% (-0.0407pt), trades=301 (+0.00%), SCA枠=212008 (+10.15%); OOS net=53553 (+28.99%), PF=1.3419 (+6.07%), DD=1.8623% (-0.1782pt), trades=329 (+0.00%), SCA枠=52082 (+30.06%)",0,53553.0,1.3419,1.8623,329,1.289936,1.060707,-0.1782,1.0,41516.0,1.2651,2.0405,329,,1471.0,40045.0,1471,52082,1.300587,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,280,0,0,24,15,9,0.2393,0.5508,3,1,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.5, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 1, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 0, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_oos_HX0001_20260903153044_7da0ed.yaml,hx_oos_HX0001_20260903153044_7da0ed_deals.csv,2026-09-03T15:30:44+00:00,2026-09-03T15:42:31+00:00,706.359,
1acc042fd5b24d318c676c9b9aaec46a,hx_oos_HX0002_20260903153109_5b7cde,HX0002,H01_extend_fine,-,OOS,BT1,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=414597 (+5.78%), PF=2.2338 (+3.11%), DD=3.8773% (-0.0448pt), trades=301 (+0.00%), SCA枠=215128 (+11.77%); OOS net=53298 (+28.38%), PF=1.3403 (+5.94%), DD=1.8651% (-0.1754pt), trades=329 (+0.00%), SCA枠=51827 (+29.42%)",0,53298.0,1.3403,1.8651,329,1.283794,1.059442,-0.1754,1.0,41516.0,1.2651,2.0405,329,,1471.0,40045.0,1471,51827,1.294219,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,280,0,0,24,14,10,0.2687,0.6186,4,1,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.55, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 1, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 0, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_oos_HX0002_20260903153109_5b7cde.yaml,hx_oos_HX0002_20260903153109_5b7cde_deals.csv,2026-09-03T15:31:09+00:00,2026-09-03T15:42:44+00:00,695.189,
4d2122e315fe43ba8849d89e0a860d5c,hx_is_HX0003_20260903154231_d8b6f4,HX0003,H01_extend_fine,-,IS,PROD,OK,IS_SURVIVOR_CONCENTRATED,PROFIT_UP_BUT_FEW_TRADES,"IS net=417700 (+6.57%), PF=2.2430 (+3.54%), DD=3.8733% (-0.0488pt), trades=301 (+0.00%), SCA枠=218231 (+13.38%)",0,417700.0,2.243,3.8733,301,1.065705,1.035358,-0.0488,1.0,391947.0,2.1664,3.9221,301,,199469.0,192478.0,199469,218231,1.133797,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,242,0,0,15,8,7,1.0539,1.4433,5,1,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.6, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 1, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 0, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_is_HX0003_20260903154231_d8b6f4.yaml,hx_is_HX0003_20260903154231_d8b6f4_deals.csv,2026-09-03T15:42:31+00:00,2026-09-03T15:45:38+00:00,187.085,
d9130b3565224b39bea6eb4032635b30,hx_is_HX0004_20260903154245_072613,HX0004,H01_extend_fine,-,IS,BT1,OK,IS_SURVIVOR_CONCENTRATED,PROFIT_UP_BUT_FEW_TRADES,"IS net=420764 (+7.35%), PF=2.2521 (+3.96%), DD=3.8693% (-0.0528pt), trades=301 (+0.00%), SCA枠=221295 (+14.97%)",0,420764.0,2.2521,3.8693,301,1.073523,1.039559,-0.0528,1.0,391947.0,2.1664,3.9221,301,,199469.0,192478.0,199469,221295,1.149716,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,242,0,0,15,8,7,1.019,1.3962,5,1,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.65, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 1, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 0, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_is_HX0004_20260903154245_072613.yaml,hx_is_HX0004_20260903154245_072613_deals.csv,2026-09-03T15:42:45+00:00,2026-09-03T15:45:43+00:00,178.844,
284f6d2568c74c019f8bee4f713f25ce,hx_oos_HX0003_20260903154539_84ca88,HX0003,H01_extend_fine,-,OOS,PROD,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=417700 (+6.57%), PF=2.2430 (+3.54%), DD=3.8733% (-0.0488pt), trades=301 (+0.00%), SCA枠=218231 (+13.38%); OOS net=54101 (+30.31%), PF=1.3454 (+6.35%), DD=1.8641% (-0.1764pt), trades=329 (+0.00%), SCA枠=52630 (+31.43%)",0,54101.0,1.3454,1.8641,329,1.303136,1.063473,-0.1764,1.0,41516.0,1.2651,2.0405,329,,1471.0,40045.0,1471,52630,1.314271,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,280,0,0,24,14,10,0.2741,0.6315,4,1,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.6, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 1, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 0, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_oos_HX0003_20260903154539_84ca88.yaml,hx_oos_HX0003_20260903154539_84ca88_deals.csv,2026-09-03T15:45:39+00:00,2026-09-03T15:56:16+00:00,636.999,
ab917232393049f1a21a65b654d2c5fe,hx_oos_HX0004_20260903154544_daf14c,HX0004,H01_extend_fine,-,OOS,BT1,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=420764 (+7.35%), PF=2.2521 (+3.96%), DD=3.8693% (-0.0528pt), trades=301 (+0.00%), SCA枠=221295 (+14.97%); OOS net=51258 (+23.47%), PF=1.3273 (+4.92%), DD=1.8762% (-0.1643pt), trades=329 (+0.00%), SCA枠=49787 (+24.33%)",0,51258.0,1.3273,1.8762,329,1.234657,1.049166,-0.1643,1.0,41516.0,1.2651,2.0405,329,,1471.0,40045.0,1471,49787,1.243276,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,280,0,0,24,13,11,0.3832,0.7623,3,2,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.65, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 1, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 0, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_oos_HX0004_20260903154544_daf14c.yaml,hx_oos_HX0004_20260903154544_daf14c_deals.csv,2026-09-03T15:45:44+00:00,2026-09-03T15:57:19+00:00,695.467,
c717c93a6cbb4e55a8527f283f33ee53,hx_is_HX0005_20260903155616_d9d971,HX0005,H01_extend_fine,-,IS,PROD,OK,IS_SURVIVOR_CONCENTRATED,PROFIT_UP_BUT_FEW_TRADES,"IS net=423846 (+8.14%), PF=2.2613 (+4.38%), DD=3.8654% (-0.0567pt), trades=301 (+0.00%), SCA枠=224377 (+16.57%)",0,423846.0,2.2613,3.8654,301,1.081386,1.043805,-0.0567,1.0,391947.0,2.1664,3.9221,301,,199469.0,192478.0,199469,224377,1.165728,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,242,0,0,15,8,7,0.9909,1.3579,5,1,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.7, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 1, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 0, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_is_HX0005_20260903155616_d9d971.yaml,hx_is_HX0005_20260903155616_d9d971_deals.csv,2026-09-03T15:56:16+00:00,2026-09-03T15:59:06+00:00,169.615,
4f91ebcdfbef4a7dafe1ee8c685882c0,hx_is_HX0006_20260903155720_d06046,HX0006,H01_extend_fine,-,IS,BT1,OK,IS_SURVIVOR_CONCENTRATED,PROFIT_UP_BUT_FEW_TRADES,"IS net=426971 (+8.94%), PF=2.2706 (+4.81%), DD=3.8614% (-0.0607pt), trades=301 (+0.00%), SCA枠=227502 (+18.20%)",0,426971.0,2.2706,3.8614,301,1.089359,1.048098,-0.0607,1.0,391947.0,2.1664,3.9221,301,,199469.0,192478.0,199469,227502,1.181964,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,242,0,0,15,8,7,0.9677,1.3259,5,1,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.75, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 1, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 0, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_is_HX0006_20260903155720_d06046.yaml,hx_is_HX0006_20260903155720_d06046_deals.csv,2026-09-03T15:57:20+00:00,2026-09-03T16:00:04+00:00,164.032,
54188da39c504692aa553a1c4c213095,hx_oos_HX0005_20260903155906_a49e9f,HX0005,H01_extend_fine,-,OOS,PROD,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=423846 (+8.14%), PF=2.2613 (+4.38%), DD=3.8654% (-0.0567pt), trades=301 (+0.00%), SCA枠=224377 (+16.57%); OOS net=50256 (+21.05%), PF=1.3209 (+4.41%), DD=1.8793% (-0.1612pt), trades=329 (+0.00%), SCA枠=48785 (+21.83%)",0,50256.0,1.3209,1.8793,329,1.210521,1.044107,-0.1612,1.0,41516.0,1.2651,2.0405,329,,1471.0,40045.0,1471,48785,1.218254,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,280,0,0,24,13,11,0.46,0.845,3,2,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.7, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 1, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 0, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_oos_HX0005_20260903155906_a49e9f.yaml,hx_oos_HX0005_20260903155906_a49e9f_deals.csv,2026-09-03T15:59:06+00:00,2026-09-03T16:10:42+00:00,695.879,
4c7359b32a744980a27ad5f712fbeea1,hx_oos_HX0006_20260903160004_0e8057,HX0006,H01_extend_fine,-,OOS,BT1,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=426971 (+8.94%), PF=2.2706 (+4.81%), DD=3.8614% (-0.0607pt), trades=301 (+0.00%), SCA枠=227502 (+18.20%); OOS net=50673 (+22.06%), PF=1.3235 (+4.62%), DD=1.8793% (-0.1612pt), trades=329 (+0.00%), SCA枠=49202 (+22.87%)",0,50673.0,1.3235,1.8793,329,1.220566,1.046162,-0.1612,1.0,41516.0,1.2651,2.0405,329,,1471.0,40045.0,1471,49202,1.228668,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,280,0,0,24,13,11,0.4707,0.852,3,2,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.75, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 1, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 0, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_oos_HX0006_20260903160004_0e8057.yaml,hx_oos_HX0006_20260903160004_0e8057_deals.csv,2026-09-03T16:00:04+00:00,2026-09-03T16:12:39+00:00,755.189,
af9f867e6500419abdfa8f2207034a34,hx_is_HX0007_20260903161042_2f7313,HX0007,H01_extend_fine,-,IS,PROD,OK,IS_SURVIVOR_CONCENTRATED,PROFIT_UP_BUT_FEW_TRADES,"IS net=430054 (+9.72%), PF=2.2798 (+5.23%), DD=3.8575% (-0.0646pt), trades=301 (+0.00%), SCA枠=230585 (+19.80%)",0,430054.0,2.2798,3.8575,301,1.097225,1.052345,-0.0646,1.0,391947.0,2.1664,3.9221,301,,199469.0,192478.0,199469,230585,1.197981,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,242,0,0,15,8,7,0.9484,1.2996,5,1,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.8, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 1, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 0, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_is_HX0007_20260903161042_2f7313.yaml,hx_is_HX0007_20260903161042_2f7313_deals.csv,2026-09-03T16:10:42+00:00,2026-09-03T16:13:32+00:00,169.319,
f133b6ff81e74c2392ad8291792bdabc,hx_is_HX0008_20260903161239_db7d7b,HX0008,H01_extend_fine,-,IS,BT1,OK,IS_SURVIVOR_CONCENTRATED,PROFIT_UP_BUT_FEW_TRADES,"IS net=433158 (+10.51%), PF=2.2890 (+5.66%), DD=3.8535% (-0.0686pt), trades=301 (+0.00%), SCA枠=233689 (+21.41%)",0,433158.0,2.289,3.8535,301,1.105144,1.056592,-0.0686,1.0,391947.0,2.1664,3.9221,301,,199469.0,192478.0,199469,233689,1.214108,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,242,0,0,15,8,7,0.9318,1.277,5,1,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.85, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 1, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 0, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_is_HX0008_20260903161239_db7d7b.yaml,hx_is_HX0008_20260903161239_db7d7b_deals.csv,2026-09-03T16:12:39+00:00,2026-09-03T16:15:18+00:00,158.715,
49f7550e3cda4a7cb1009408d86e3593,hx_oos_HX0007_20260903161332_584118,HX0007,H01_extend_fine,-,OOS,PROD,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=430054 (+9.72%), PF=2.2798 (+5.23%), DD=3.8575% (-0.0646pt), trades=301 (+0.00%), SCA枠=230585 (+19.80%); OOS net=50454 (+21.53%), PF=1.3221 (+4.51%), DD=1.8793% (-0.1612pt), trades=329 (+0.00%), SCA枠=48983 (+22.32%)",0,50454.0,1.3221,1.8793,329,1.21529,1.045056,-0.1612,1.0,41516.0,1.2651,2.0405,329,,1471.0,40045.0,1471,48983,1.223199,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,280,0,0,24,13,11,0.5142,0.8484,3,2,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.8, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 1, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 0, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_oos_HX0007_20260903161332_584118.yaml,hx_oos_HX0007_20260903161332_584118_deals.csv,2026-09-03T16:13:32+00:00,2026-09-03T16:25:18+00:00,705.873,
01adf19bf929468787657e2a7df333c1,hx_oos_HX0008_20260903161518_154a33,HX0008,H01_extend_fine,-,OOS,BT1,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=433158 (+10.51%), PF=2.2890 (+5.66%), DD=3.8535% (-0.0686pt), trades=301 (+0.00%), SCA枠=233689 (+21.41%); OOS net=50768 (+22.29%), PF=1.3241 (+4.66%), DD=1.8793% (-0.1612pt), trades=329 (+0.00%), SCA枠=49297 (+23.10%)",0,50768.0,1.3241,1.8793,329,1.222854,1.046637,-0.1612,1.0,41516.0,1.2651,2.0405,329,,1471.0,40045.0,1471,49297,1.23104,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,280,0,0,24,13,11,0.5307,0.8535,3,2,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.85, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 1, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 0, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_oos_HX0008_20260903161518_154a33.yaml,hx_oos_HX0008_20260903161518_154a33_deals.csv,2026-09-03T16:15:18+00:00,2026-09-03T16:27:54+00:00,755.343,
64e98a1dee9f448bbaf6495126e560fc,hx_is_HX0009_20260903162518_a9c3df,HX0009,H01_extend_fine,-,IS,PROD,OK,IS_SURVIVOR_CONCENTRATED,PROFIT_UP_BUT_FEW_TRADES,"IS net=435112 (+11.01%), PF=2.2948 (+5.93%), DD=3.8549% (-0.0672pt), trades=301 (+0.00%), SCA枠=235643 (+22.43%)",0,435112.0,2.2948,3.8549,301,1.11013,1.059269,-0.0672,1.0,391947.0,2.1664,3.9221,301,,199469.0,192478.0,199469,235643,1.224259,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,242,0,0,15,8,7,0.9418,1.2739,5,1,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.9, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 1, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 0, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_is_HX0009_20260903162518_a9c3df.yaml,hx_is_HX0009_20260903162518_a9c3df_deals.csv,2026-09-03T16:25:18+00:00,2026-09-03T16:28:08+00:00,169.678,
b4e534c6e9bb4befb64f90663a6a8c1e,hx_is_HX0010_20260903162754_65ad1d,HX0010,H01_extend_fine,-,IS,BT1,OK,IS_SURVIVOR_CONCENTRATED,PROFIT_UP_BUT_FEW_TRADES,"IS net=438087 (+11.77%), PF=2.3037 (+6.34%), DD=3.8514% (-0.0707pt), trades=301 (+0.00%), SCA枠=238618 (+23.97%)",0,438087.0,2.3037,3.8514,301,1.11772,1.063377,-0.0707,1.0,391947.0,2.1664,3.9221,301,,199469.0,192478.0,199469,238618,1.239716,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,242,0,0,15,8,7,0.9295,1.2562,5,1,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.95, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 1, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 0, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_is_HX0010_20260903162754_65ad1d.yaml,hx_is_HX0010_20260903162754_65ad1d_deals.csv,2026-09-03T16:27:54+00:00,2026-09-03T16:30:33+00:00,158.826,
82fd1134b7984005a1885fa21435c15c,hx_oos_HX0009_20260903162808_2a5263,HX0009,H01_extend_fine,-,OOS,PROD,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=435112 (+11.01%), PF=2.2948 (+5.93%), DD=3.8549% (-0.0672pt), trades=301 (+0.00%), SCA枠=235643 (+22.43%); OOS net=51076 (+23.03%), PF=1.3261 (+4.82%), DD=1.8793% (-0.1612pt), trades=329 (+0.00%), SCA枠=49605 (+23.87%)",0,51076.0,1.3261,1.8793,329,1.230273,1.048218,-0.1612,1.0,41516.0,1.2651,2.0405,329,,1471.0,40045.0,1471,49605,1.238731,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,280,0,0,24,13,11,0.5458,0.8583,3,2,"{""PprotArmPeakATR"": 0.5, ""PprotMode"": 14, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.9, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 1, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 0, ""SxitTPATR"": 0.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_oos_HX0009_20260903162808_2a5263.yaml,hx_oos_HX0009_20260903162808_2a5263_deals.csv,2026-09-03T16:28:08+00:00,2026-09-03T16:39:39+00:00,690.897,
