time,profit
1686340800,0.00
1686599998,-1846.00
1686628800,0.00
1686815998,6687.00
1686816000,0.00
1686816897,3459.00
1687420800,0.00
1687464000,0.00
1687895998,4641.00
1687975198,3186.00
1688054398,4313.00
1688054400,0.00
1688068798,-2389.00
1688356800,0.00
1688371200,0.00
1688633097,-1465.00
1688644797,-987.00
1688659200,0.00
1688731198,-1114.00
1693310400,0.00
1693334698,-1800.00
1693396800,0.00
1693413897,-1616.00
1694174400,0.00
1694411098,-1628.00
1694692800,0.00
1695641398,3688.00
1695657600,0.00
1696353297,2719.00
1700712000,0.00
1700827200,0.00
1701201598,4461.00
1701201600,0.00
1701230398,-455.00
1701662398,4086.00
1703736000,0.00
1703750400,0.00
1703779198,-2163.00
1703836800,0.00
1703851198,-1611.00
1703880000,0.00
1704205797,-1206.00
1704225598,-2439.00
1707408000,0.00
1707768000,0.00
1709783097,-1442.00
1709899200,0.00
1710748798,-4081.00
1710878398,6203.00
1711612800,0.00
1711943998,6294.00
1712318400,0.00
1712563198,8077.00
1712908800,0.00
1713153598,-5033.00
1713441600,0.00
1713456000,0.00
1713504598,-1782.00
1713787198,-5499.00
1714003200,0.00
1714117497,3941.00
1714132800,0.00
1714175098,3270.00
1715284800,0.00
1715673600,0.00
1715673600,0.00
1715772598,-1647.00
1715831998,6109.00
1715832000,0.00
1715889597,-3581.00
1716264000,0.00
1716393600,0.00
1717441198,-1684.00
1717516798,-1552.00
1718812798,2621.00
1718841600,0.00
1718870400,0.00
1718942400,0.00
1719407697,3964.00
1719417600,0.00
1719849598,6433.00
1719849600,0.00
1719857697,2693.00
1719907200,0.00
1720007998,2532.00
1720008000,0.00
1720026897,-1602.00
1720641600,0.00
1720684798,7138.00
1720712698,-1646.00
1720727998,-449.00
1724169600,0.00
1724227200,0.00
1724356798,-4082.00
1724644800,0.00
1725263998,-4215.00
1725550197,2676.00
1725912000,0.00
1726056000,0.00
1726070398,-2523.00
1726128000,0.00
1726171198,5373.00
1726473600,0.00
1726603198,-3237.00
1726632000,0.00
1726732797,-3287.00
1727121600,0.00
1727172898,-2153.00
1727366398,7210.00
1727668800,0.00
1727711998,-3662.00
1727798400,0.00
1728417598,-4733.00
1729094400,0.00
1729497598,5943.00
1729771200,0.00
1729828800,0.00
1729872000,0.00
1730275198,-729.00
1730275198,6604.00
1730275200,0.00
1730390398,-3915.00
1730869198,2060.00
1731297600,0.00
1731531598,2330.00
1735214400,0.00
1735578898,-1757.00
1738900800,0.00
1739246398,8718.00
1739246400,0.00
1739275198,-4907.00
1739390400,0.00
1739894400,0.00
1740041998,3045.00
1740729598,-8442.00
1741665600,0.00
1741706097,-1227.00
1741723200,0.00
1741770897,-1351.00
1741838400,0.00
1741852800,0.00
1741924797,7248.00
1741944598,-1315.00
1742961600,0.00
1743134398,6699.00
1743134400,0.00
1743422398,7504.00
1745006400,0.00
1745302497,3732.00
1748289600,0.00
1748347198,-6458.00
1752595200,0.00
1752695998,-553.00
1757664000,0.00
1758542398,8303.00
1758542400,0.00
1759132798,9958.00
1759132800,0.00
1759723198,12505.00
1759723200,0.00
1759895998,13089.00
1760328000,0.00
1760529598,23324.00
1760976000,0.00
1761076798,-17507.00
1762171200,0.00
1762249498,-1684.00
