attempt_id,run_id,proposal_id,family,implementation_class,window,measurement_scope,screening_route,screening_reason,status,decision,gate_code,reason,returncode,net,pf,dd_pct,trades,dd_below_30,profit_ratio,pf_ratio,dd_delta,deal_rows,deal_sha256,projected_sha256,effective_gj_lots,baseline_gj_lots,lot_step_verified,pb_usdjpy_rows,pb_gbpjpy_rows,rsi_usdjpy_rows,rsi_eurusd_rows,rsi_gbpusd_rows,pair_rows,carry_rows,sca_usdjpy_rows,sca_gbpjpy_rows,magic_gate_enabled,magic_gate_pass,regression_gate_enabled,regression_pass,is_net,is_pf,is_dd_pct,is_dd_below_30,oos_net,oos_pf,oos_dd_pct,oos_dd_below_30,measurement_date,baseline_measurement_date,baseline_source,baseline_net,baseline_pf,baseline_dd_pct,baseline_trades,is_baseline_measurement_date,is_baseline_source,is_baseline_net,is_baseline_pf,is_baseline_dd_pct,is_baseline_trades,oos_baseline_measurement_date,oos_baseline_source,oos_baseline_net,oos_baseline_pf,oos_baseline_dd_pct,oos_baseline_trades,within_noise_band,classification_bucket,trade_count_gate_pass,is_trades,is_trade_change_rate,oos_trades,oos_trade_change_rate,ea_sha256,parameter_json,config_file,deal_file,from_date,to_date,started_at,finished_at,elapsed_seconds,error
84268866ccc348e19cec3874046bf7a1,oafx_screen_is_oafx1396_20260830064219_842688,OAFX1396,gj_break_even_lock,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2BELockR"": 0.1, ""Oafx2BETriggerR"": 1.8, ""Oafx2LabMode"": 104}",ml\oafx_dd2\configs\oafx_screen_is_oafx1396_20260830064219_842688.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1396_20260830064219_842688_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:42:19+00:00,2026-08-29T21:42:51+00:00,32.031,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
281adfcefa894be481a3595e87c7c5ae,oafx_screen_is_oafx1397_20260830064227_281adf,OAFX1397,gj_break_even_lock,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2BELockR"": 0.12, ""Oafx2BETriggerR"": 1.8, ""Oafx2LabMode"": 104}",ml\oafx_dd2\configs\oafx_screen_is_oafx1397_20260830064227_281adf.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1397_20260830064227_281adf_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:42:27+00:00,2026-08-29T21:42:59+00:00,32.005,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
9fd41c10941043fbb698b7ee1c3a63c5,oafx_screen_is_oafx1398_20260830064235_9fd41c,OAFX1398,gj_break_even_lock,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2BELockR"": 0.15, ""Oafx2BETriggerR"": 1.8, ""Oafx2LabMode"": 104}",ml\oafx_dd2\configs\oafx_screen_is_oafx1398_20260830064235_9fd41c.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1398_20260830064235_9fd41c_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:42:35+00:00,2026-08-29T21:43:07+00:00,32.000,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
a38b77fd839f423bb2be51ac30c98512,oafx_screen_is_oafx1399_20260830064243_a38b77,OAFX1399,gj_break_even_lock,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2BELockR"": 0.18, ""Oafx2BETriggerR"": 1.8, ""Oafx2LabMode"": 104}",ml\oafx_dd2\configs\oafx_screen_is_oafx1399_20260830064243_a38b77.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1399_20260830064243_a38b77_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:42:43+00:00,2026-08-29T21:43:15+00:00,32.009,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
f74259610ad546fda161e444c6853d1e,oafx_screen_is_oafx1337_20260830063322_f74259,OAFX1337,gj_break_even_lock,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_DD_NOT_IMPROVED,"single-sleeve pre-screen only; SCREEN_IS net=85336.00 (+0.49%), PF=1.2586 (+3.30%), DD=21.5712% (+2.0398pt), DD<30=YES, trades=685 (+0.00%)",0,85336.0,1.2586,21.5712,685,True,1.0048868948787697,1.032994090610637,2.0397999999999996,1370,D8F277A5672C956FD312B80D1B2A483C9BD9E176118BB2A888790ECF48B6D464,3BE35D632CBA2D36EDDDA1FE17BD43703DE71343A77D03D6972A5484F9BC835F,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,1370,False,True,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,False,,True,685,0.0,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2BELockR"": 0.12, ""Oafx2BETriggerR"": 0.6, ""Oafx2LabMode"": 104}",ml\oafx_dd2\configs\oafx_screen_is_oafx1337_20260830063322_f74259.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1337_20260830063322_f74259_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:33:22+00:00,2026-08-29T21:43:17+00:00,594.671,
bbadd0666ad344c6a22602dc61589a7b,oafx_screen_is_oafx1400_20260830064251_bbadd0,OAFX1400,gj_break_even_lock,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2BELockR"": 0.2, ""Oafx2BETriggerR"": 1.8, ""Oafx2LabMode"": 104}",ml\oafx_dd2\configs\oafx_screen_is_oafx1400_20260830064251_bbadd0.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1400_20260830064251_bbadd0_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:42:51+00:00,2026-08-29T21:43:23+00:00,31.940,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
9ac6733f711a44b19f8db5d2924fce2f,oafx_screen_is_oafx1401_20260830064259_9ac673,OAFX1401,gj_atr_trailing,2中規模のコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 105, ""Oafx2TrailATR"": 0.1, ""Oafx2TrailTriggerR"": 0.3}",ml\oafx_dd2\configs\oafx_screen_is_oafx1401_20260830064259_9ac673.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1401_20260830064259_9ac673_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:42:59+00:00,2026-08-29T21:43:31+00:00,32.006,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
e3510c0ca9c3430eb2ead47674440bf1,oafx_screen_is_oafx1402_20260830064307_e3510c,OAFX1402,gj_atr_trailing,2中規模のコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 105, ""Oafx2TrailATR"": 0.15, ""Oafx2TrailTriggerR"": 0.3}",ml\oafx_dd2\configs\oafx_screen_is_oafx1402_20260830064307_e3510c.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1402_20260830064307_e3510c_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:43:07+00:00,2026-08-29T21:43:39+00:00,31.959,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
e1fe430cb95e4b26b5315da21b8645a9,oafx_screen_is_oafx1403_20260830064315_e1fe43,OAFX1403,gj_atr_trailing,2中規模のコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 105, ""Oafx2TrailATR"": 0.2, ""Oafx2TrailTriggerR"": 0.3}",ml\oafx_dd2\configs\oafx_screen_is_oafx1403_20260830064315_e1fe43.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1403_20260830064315_e1fe43_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:43:15+00:00,2026-08-29T21:43:47+00:00,31.945,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
97d62a356e3a40fea60b3bb46670372c,oafx_screen_is_oafx1404_20260830064317_97d62a,OAFX1404,gj_atr_trailing,2中規模のコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 105, ""Oafx2TrailATR"": 0.25, ""Oafx2TrailTriggerR"": 0.3}",ml\oafx_dd2\configs\oafx_screen_is_oafx1404_20260830064317_97d62a.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1404_20260830064317_97d62a_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:43:17+00:00,2026-08-29T21:43:55+00:00,38.850,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
993a118ea5f349f1a169e07ce59b83ba,oafx_screen_is_oafx1405_20260830064323_993a11,OAFX1405,gj_atr_trailing,2中規模のコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 105, ""Oafx2TrailATR"": 0.3, ""Oafx2TrailTriggerR"": 0.3}",ml\oafx_dd2\configs\oafx_screen_is_oafx1405_20260830064323_993a11.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1405_20260830064323_993a11_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:43:23+00:00,2026-08-29T21:44:03+00:00,40.043,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
72e39c92d50d4e6a9c216e114e66805b,oafx_screen_is_oafx1406_20260830064331_72e39c,OAFX1406,gj_atr_trailing,2中規模のコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 105, ""Oafx2TrailATR"": 0.4, ""Oafx2TrailTriggerR"": 0.3}",ml\oafx_dd2\configs\oafx_screen_is_oafx1406_20260830064331_72e39c.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1406_20260830064331_72e39c_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:43:31+00:00,2026-08-29T21:44:11+00:00,39.940,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
c46af6c079d24443876888b5ff368e2f,oafx_screen_is_oafx1407_20260830064339_c46af6,OAFX1407,gj_atr_trailing,2中規模のコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 105, ""Oafx2TrailATR"": 0.5, ""Oafx2TrailTriggerR"": 0.3}",ml\oafx_dd2\configs\oafx_screen_is_oafx1407_20260830064339_c46af6.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1407_20260830064339_c46af6_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:43:39+00:00,2026-08-29T21:44:19+00:00,40.011,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
da92d936ad0b45c8a3a983344f04886c,oafx_screen_is_oafx1408_20260830064347_da92d9,OAFX1408,gj_atr_trailing,2中規模のコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 105, ""Oafx2TrailATR"": 0.6, ""Oafx2TrailTriggerR"": 0.3}",ml\oafx_dd2\configs\oafx_screen_is_oafx1408_20260830064347_da92d9.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1408_20260830064347_da92d9_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:43:47+00:00,2026-08-29T21:44:27+00:00,39.999,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
6152f8e6219b431fb20242c10441f54e,oafx_screen_is_oafx1409_20260830064355_6152f8,OAFX1409,gj_atr_trailing,2中規模のコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 105, ""Oafx2TrailATR"": 0.75, ""Oafx2TrailTriggerR"": 0.3}",ml\oafx_dd2\configs\oafx_screen_is_oafx1409_20260830064355_6152f8.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1409_20260830064355_6152f8_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:43:55+00:00,2026-08-29T21:44:35+00:00,39.971,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
87fe7b600dbd426eb089ed118ee15194,oafx_screen_is_oafx1410_20260830064403_87fe7b,OAFX1410,gj_atr_trailing,2中規模のコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 105, ""Oafx2TrailATR"": 1.0, ""Oafx2TrailTriggerR"": 0.3}",ml\oafx_dd2\configs\oafx_screen_is_oafx1410_20260830064403_87fe7b.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1410_20260830064403_87fe7b_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:44:03+00:00,2026-08-29T21:44:43+00:00,39.990,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
37d6ee88837640248ff7574b24e73eeb,oafx_screen_is_oafx1411_20260830064411_37d6ee,OAFX1411,gj_atr_trailing,2中規模のコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 105, ""Oafx2TrailATR"": 0.1, ""Oafx2TrailTriggerR"": 0.4}",ml\oafx_dd2\configs\oafx_screen_is_oafx1411_20260830064411_37d6ee.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1411_20260830064411_37d6ee_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:44:11+00:00,2026-08-29T21:44:51+00:00,40.002,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
e77a5484ae3f4895bfc56e8edcc0e2c5,oafx_screen_is_oafx1412_20260830064419_e77a54,OAFX1412,gj_atr_trailing,2中規模のコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 105, ""Oafx2TrailATR"": 0.15, ""Oafx2TrailTriggerR"": 0.4}",ml\oafx_dd2\configs\oafx_screen_is_oafx1412_20260830064419_e77a54.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1412_20260830064419_e77a54_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:44:19+00:00,2026-08-29T21:44:59+00:00,39.993,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
7cce0696c9f34ba69513c3e6131844e0,oafx_screen_is_oafx1413_20260830064427_7cce06,OAFX1413,gj_atr_trailing,2中規模のコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 105, ""Oafx2TrailATR"": 0.2, ""Oafx2TrailTriggerR"": 0.4}",ml\oafx_dd2\configs\oafx_screen_is_oafx1413_20260830064427_7cce06.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1413_20260830064427_7cce06_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:44:27+00:00,2026-08-29T21:45:07+00:00,40.002,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
fabd1b63f43f4d96988b8e4513615d48,oafx_screen_is_oafx1414_20260830064435_fabd1b,OAFX1414,gj_atr_trailing,2中規模のコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 105, ""Oafx2TrailATR"": 0.25, ""Oafx2TrailTriggerR"": 0.4}",ml\oafx_dd2\configs\oafx_screen_is_oafx1414_20260830064435_fabd1b.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1414_20260830064435_fabd1b_deals.csv,2021.06.21,2026.06.20,2026-08-29T21:44:35+00:00,2026-08-29T21:45:15+00:00,40.015,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
