proposal_id,family,description,parameter_json,mult,window,status,net,pf,dd_pct,monthly_pct,trades,final_balance,balance_source,blown,deals,elapsed,run_id,pb_gold_net,pb_gold_n,sca_gold_net,sca_gold_n,sca2_net,sca2_n,eth_net,eth_n,fund_net,fund_n,bfx_net,bfx_n
G001,A,現行構成 / GszMode=0 / GszSleeveMask=0 / GszRiskPct=0.0 / GszRefCap=0.0 / GszMinLot=0.0 / GszMaxLot=0.0 / GszApplyBoost=true / GlobalLotMult=1,"{""GlobalLotMult"":1,""GszApplyBoost"":true,""GszMaxLot"":0.0,""GszMinLot"":0.0,""GszMode"":0,""GszRefCap"":0.0,""GszRiskPct"":0.0,""GszSleeveMask"":0}",1,IS,OK,610318.0,2.1744,5.4575,2.0344,463,1110318.0,summary:最終残高,,C:\Users\f\source\repos\mt5_backtester\ml\goldcomp1\run_deals\gc_is_G001_20260911075335_3698_deals.csv,366.7,gc_is_G001_20260911075335_3698,196940,63,179120,242,123237,91,16442,24,30201,32,64378,11
