book,window,k,block_length,ruin_frac,initial,n_paths,max_horizon,seed,n_trades,window_months,median_months_double,p_double,p_ruin,p_unresolved,n_double,n_ruin,n_unresolved,max_trades,median_trades_double,median_final_double,median_final_ruin
fx,FULL,0.5,10,0.2,500000,10000,3,20260911,2964,115.0,250.87381916329284,0.9266,0.0,0.0734,9266,0,734,8892,6466.0,1001443.678619971,
fx,FULL,1,10,0.2,500000,10000,3,20260911,2964,115.0,127.37685560053981,0.9999,0.0,0.0001,9999,0,1,8892,3283.0,1002943.3408614998,
fx,FULL,2,10,0.2,500000,10000,3,20260911,2964,115.0,63.90182186234818,1.0,0.0,0.0,10000,0,0,8892,1647.0,1005683.2691328574,
fx,FULL,3,10,0.2,500000,10000,3,20260911,2964,115.0,42.640013495276655,1.0,0.0,0.0,10000,0,0,8892,1099.0,1008366.2034549444,
fx,FULL,4,10,0.2,500000,10000,3,20260911,2964,115.0,31.931511470985154,1.0,0.0,0.0,10000,0,0,8892,823.0,1010875.269146861,
fx,FULL,6,10,0.2,500000,10000,3,20260911,2964,115.0,21.30060728744939,0.9996,0.0004,0.0,9996,4,0,8892,549.0,1015538.0868945355,99571.97724959554
fx,FULL,8,10,0.2,500000,10000,3,20260911,2964,115.0,15.98515519568151,0.996,0.004,0.0,9960,40,0,8892,412.0,1020559.172300797,99140.94359608044
fx,FULL,12,10,0.2,500000,10000,3,20260911,2964,115.0,10.475708502024291,0.9753,0.0247,0.0,9753,247,0,8892,270.0,1030286.7610468942,98120.32919027511
fx,FULL,16,10,0.2,500000,10000,3,20260911,2964,115.0,7.410593792172739,0.925,0.075,0.0,9250,750,0,8892,191.0,1039035.8842322738,97657.3054677308
fx,FULL,24,10,0.2,500000,10000,3,20260911,2964,115.0,4.035087719298246,0.8104,0.1896,0.0,8104,1896,0,8892,104.0,1055091.9168361607,96375.4865358171
fx,FULL,32,10,0.2,500000,10000,3,20260911,2964,115.0,2.4831309041835357,0.7208,0.2792,0.0,7208,2792,0,8892,64.0,1073028.0224318574,94745.46745292825
fx,FULL,0.5,10,0.3,500000,10000,3,20260911,2964,115.0,250.87381916329284,0.9266,0.0,0.0734,9266,0,734,8892,6466.0,1001443.678619971,
fx,FULL,1,10,0.3,500000,10000,3,20260911,2964,115.0,127.37685560053981,0.9999,0.0,0.0001,9999,0,1,8892,3283.0,1002943.3408614998,
