proposal_id,base,description,parameter_json,cap,window,status,net,pf,dd_pct,monthly_pct,trades,final_balance,balance_source,deals,elapsed,run_id,pb_uj_net,pb_uj_n,pb_gj_net,pb_gj_n,rsi_uj_net,rsi_uj_n,rsi_eu_net,rsi_eu_n,rsi_gu_net,rsi_gu_n,pair_net,pair_n,carry_net,carry_n,sca_uj_net,sca_uj_n,sca_gj_net,sca_gj_n
V000,fxqual2/T000,対照: 機構ゲート全部OFF＋PB律速カウンタON。T000/Q000 と1円まで一致すること,"{""BrokerMaxLot"": 0, ""FxRiskMask"": 0, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 1, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 1.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairSkipAtStop"": false, ""PbDiagCounters"": true, ""RefCap_CARRY"": 78000, ""RefCap_PB_GBPJPY"": 78000, ""RefCap_PB_USDJPY"": 78000, ""RsiMechMask_EU"": 0, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 0, ""TagDealTriggers"": true}",0,OOS,OK,117843.0,1.2192,5.2719,0.4285,1375,617843.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual3\run_deals\mc_oos_V000_20260918012602_ec6d_deals.csv,214.0,mc_oos_V000_20260918012602_ec6d,-1812,18,22738,15,7870,87,3805,269,17190,62,1996,30,26061,7,-2224,266,42219,621
V000,fxqual2/T000,対照: 機構ゲート全部OFF＋PB律速カウンタON。T000/Q000 と1円まで一致すること,"{""BrokerMaxLot"": 0, ""FxRiskMask"": 0, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 1, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 1.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairSkipAtStop"": false, ""PbDiagCounters"": true, ""RefCap_CARRY"": 78000, ""RefCap_PB_GBPJPY"": 78000, ""RefCap_PB_USDJPY"": 78000, ""RsiMechMask_EU"": 0, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 0, ""TagDealTriggers"": true}",0,IS,OK,255445.0,1.3443,7.3544,0.8515,1595,755445.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual3\run_deals\mc_is_V000_20260918012936_21ab_deals.csv,234.0,mc_is_V000_20260918012936_21ab,22267,59,22291,13,7440,108,8030,275,13286,65,13052,56,76743,7,18563,328,73773,684
V001,V000,RSI USDJPY: R単独・B単独を落とす（両窓とも負けている機構）,"{""BrokerMaxLot"": 0, ""FxRiskMask"": 0, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 1, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 1.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairSkipAtStop"": false, ""PbDiagCounters"": true, ""RefCap_CARRY"": 78000, ""RefCap_PB_GBPJPY"": 78000, ""RefCap_PB_USDJPY"": 78000, ""RsiMechMask_EU"": 0, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 124, ""TagDealTriggers"": true}",0,OOS,OK,119980.0,1.2258,5.2782,0.4363,1356,619980.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual3\run_deals\mc_oos_V001_20260918013330_e561_deals.csv,219.3,mc_oos_V001_20260918013330_e561,-1812,18,22738,15,9986,68,3810,269,17194,62,2008,30,26061,7,-2224,266,42219,621
V001,V000,RSI USDJPY: R単独・B単独を落とす（両窓とも負けている機構）,"{""BrokerMaxLot"": 0, ""FxRiskMask"": 0, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 1, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 1.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairSkipAtStop"": false, ""PbDiagCounters"": true, ""RefCap_CARRY"": 78000, ""RefCap_PB_GBPJPY"": 78000, ""RefCap_PB_USDJPY"": 78000, ""RsiMechMask_EU"": 0, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 124, ""TagDealTriggers"": true}",0,IS,OK,258688.0,1.3518,6.7426,0.8623,1577,758688.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual3\run_deals\mc_is_V001_20260918013709_27e7_deals.csv,234.7,mc_is_V001_20260918013709_27e7,22267,59,22291,13,10675,90,8047,275,13277,65,13052,56,76743,7,18563,328,73773,684
V002,V000,RSI USDJPY: ダブルボトムを含む足だけ（D/DB/DR/DRB）,"{""BrokerMaxLot"": 0, ""FxRiskMask"": 0, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 1, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 1.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairSkipAtStop"": false, ""PbDiagCounters"": true, ""RefCap_CARRY"": 78000, ""RefCap_PB_GBPJPY"": 78000, ""RefCap_PB_USDJPY"": 78000, ""RsiMechMask_EU"": 0, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 120, ""TagDealTriggers"": true}",0,OOS,OK,119092.0,1.2276,5.4035,0.4331,1332,619092.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual3\run_deals\mc_oos_V002_20260918014104_3ad9_deals.csv,261.3,mc_oos_V002_20260918014104_3ad9,-1812,18,22738,15,9086,44,3821,269,17190,62,2013,30,26061,7,-2224,266,42219,621
V002,V000,RSI USDJPY: ダブルボトムを含む足だけ（D/DB/DR/DRB）,"{""BrokerMaxLot"": 0, ""FxRiskMask"": 0, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 1, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 1.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairSkipAtStop"": false, ""PbDiagCounters"": true, ""RefCap_CARRY"": 78000, ""RefCap_PB_GBPJPY"": 78000, ""RefCap_PB_USDJPY"": 78000, ""RsiMechMask_EU"": 0, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 120, ""TagDealTriggers"": true}",0,IS,OK,257234.0,1.3527,6.5055,0.8574,1558,757234.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual3\run_deals\mc_is_V002_20260918014525_d150_deals.csv,229.3,mc_is_V002_20260918014525_d150,22267,59,22291,13,9157,71,8098,275,13292,65,13050,56,76743,7,18563,328,73773,684
V007,V000,RSI EURUSD: RB 同時発火のみ（Codex 第1推奨・OOSで選んだ形。ISで落ちると予想）,"{""BrokerMaxLot"": 0, ""FxRiskMask"": 0, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 1, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 1.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairSkipAtStop"": false, ""PbDiagCounters"": true, ""RefCap_CARRY"": 78000, ""RefCap_PB_GBPJPY"": 78000, ""RefCap_PB_USDJPY"": 78000, ""RsiMechMask_EU"": 4, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 0, ""TagDealTriggers"": true}",0,OOS,OK,122401.0,1.2378,5.6348,0.4451,1264,622401.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual3\run_deals\mc_oos_V007_20260918014914_4b0d_deals.csv,214.1,mc_oos_V007_20260918014914_4b0d,-1812,18,22738,15,7870,87,8363,158,17190,62,1996,30,26061,7,-2224,266,42219,621
V007,V000,RSI EURUSD: RB 同時発火のみ（Codex 第1推奨・OOSで選んだ形。ISで落ちると予想）,"{""BrokerMaxLot"": 0, ""FxRiskMask"": 0, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 1, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 1.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairSkipAtStop"": false, ""PbDiagCounters"": true, ""RefCap_CARRY"": 78000, ""RefCap_PB_GBPJPY"": 78000, ""RefCap_PB_USDJPY"": 78000, ""RsiMechMask_EU"": 4, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 0, ""TagDealTriggers"": true}",0,IS,OK,240201.0,1.335,7.285,0.8007,1478,740201.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual3\run_deals\mc_is_V007_20260918015248_ca6e_deals.csv,229.0,mc_is_V007_20260918015248_ca6e,22267,59,22291,13,7440,108,-7214,158,13286,65,13052,56,76743,7,18563,328,73773,684
V005,V001,合成: UJ(R単独B単独を落とす) ＋ EU(R単独を落とす),"{""BrokerMaxLot"": 0, ""FxRiskMask"": 0, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 1, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 1.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairSkipAtStop"": false, ""PbDiagCounters"": true, ""RefCap_CARRY"": 78000, ""RefCap_PB_GBPJPY"": 78000, ""RefCap_PB_USDJPY"": 78000, ""RsiMechMask_EU"": 126, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 124, ""TagDealTriggers"": true}",0,OOS,OK,121040.0,1.2283,5.2762,0.4401,1352,621040.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual3\run_deals\mc_oos_V005_20260918015637_a789_deals.csv,214.2,mc_oos_V005_20260918015637_a789,-1812,18,22738,15,9986,68,4870,265,17194,62,2008,30,26061,7,-2224,266,42219,621
V005,V001,合成: UJ(R単独B単独を落とす) ＋ EU(R単独を落とす),"{""BrokerMaxLot"": 0, ""FxRiskMask"": 0, ""FxRiskPct"": 0.5, ""FxRiskRefCap"": 0, ""GlobalLotMult"": 1, ""MarginCapPct"": 0, ""Mult_BFXREV"": 1.0, ""Mult_BTC_FUND"": 1.0, ""Mult_CARRY"": 1.0, ""Mult_ETH"": 1.0, ""Mult_PAIR"": 1.0, ""Mult_PB_GBPJPY"": 1.0, ""Mult_PB_GOLD"": 1.0, ""Mult_PB_USDJPY"": 1.0, ""Mult_RSI_EURUSD"": 1.0, ""Mult_RSI_GBPUSD"": 1.0, ""Mult_RSI_USDJPY"": 1.0, ""Mult_SCA_GBPJPY"": 1.0, ""Mult_SCA_GOLD"": 1.0, ""Mult_SCA_USDJPY"": 1.0, ""Mult_VBO"": 1.0, ""PairEntryZOv"": 0.0, ""PairEqualNotional"": false, ""PairMaxHoldBars"": 0, ""PairSkipAtStop"": false, ""PbDiagCounters"": true, ""RefCap_CARRY"": 78000, ""RefCap_PB_GBPJPY"": 78000, ""RefCap_PB_USDJPY"": 78000, ""RsiMechMask_EU"": 126, ""RsiMechMask_GU"": 0, ""RsiMechMask_UJ"": 124, ""TagDealTriggers"": true}",0,IS,OK,257126.0,1.3496,6.7426,0.8571,1573,757126.0,summary:最終残高,C:\Users\f\source\repos\mt5_backtester\ml\fxqual3\run_deals\mc_is_V005_20260918020011_eb4e_deals.csv,229.2,mc_is_V005_20260918020011_eb4e,22267,59,22291,13,10675,90,6485,271,13277,65,13052,56,76743,7,18563,328,73773,684
